time;open;high;low;close;Volume;RSI;RSI-based MA;Regular Bullish;Regular Bullish Label;Regular Bearish;Regular Bearish Label
2023-02-01 13:00:00 ;288.92127186;289.77586509;288.85251149;289.77586509;6328;64.28276144500214;58.29674756064549;;;;
2023-02-01 13:30:00 ;289.73657345;289.79551091;289.24542792;289.52046941;6869;62.024984860444235;58.6922030689388;;;;
2023-02-01 14:00:00 ;289.35347993;289.44188613;288.99003224;289.1373759;16631;58.694846034346405;58.60459581413874;;;;
2023-02-01 14:30:00 ;289.18649045;289.36330284;288.96056351;288.97038642;13448;57.25188545551295;58.376669283001284;;;;
2023-02-01 15:00:00 ;289.01950097;289.39277158;289.01950097;289.15702172;13959;58.480445931108925;58.13471617122178;;;;
2023-02-01 15:30:00 ;289.19631336;289.55976106;288.2238452;289.36330284;244260;59.8537751572459;58.51914036431807;;;;
2023-02-01 16:00:00 ;289.43206322;289.5106465;288.4006576;289.14719881;215539;57.700547332251276;58.00444942776805;;;;
2023-02-01 16:30:00 ;289.19631336;289.50082359;287.7621684;287.87022042;145378;46.95183638738288;57.118447234117234;;;;
2023-02-01 17:00:00 ;287.78181422;289.0489697;287.64429347;288.94091768;117752;54.59010272160082;56.88420675011359;;;;
2023-02-01 17:30:00 ;288.91144895;289.20613627;288.46941797;288.69534492;55146;52.71528443595198;56.508153715277494;;;;
2023-02-01 18:00:00 ;288.72481365;288.79357402;288.13543901;288.61676163;54404;52.09867993887334;56.24567439143465;;;;
2023-02-01 18:30:00 ;288.60693872;288.9507406;288.41048051;288.72481365;42933;52.91422363610063;56.02763630590122;;;;
2023-02-01 19:00:00 ;288.73463656;289.12755299;288.60202727;289.10790717;58461;55.78827057292058;56.15416757671941;;;;
2023-02-01 19:30:00 ;289.14719881;289.62852143;288.69534492;289.01950097;104824;54.95464481173355;56.30730633717684;;;;
2023-02-01 20:00:00 ;288.99003224;290.67957288;287.46748108;289.37312575;525984;57.67879415029277;55.83559438755474;;;;
2023-02-01 20:30:00 ;289.42224031;294.96236193;287.12367921;293.87201885;1181705;76.85555697761271;56.89492096735247;;;;
2023-02-01 21:00:00 ;293.88184176;296.59296511;293.88184176;296.06252793;633159;81.29888877065758;58.50949544851756;;;;
2023-02-01 21:30:00 ;296.05270502;298.04675589;295.24722634;295.73837188;823708;78.88536162221523;60.05474374613915;;;;
2023-02-01 22:00:00 ;295.7580177;298.10569335;295.17846597;297.54578744;192294;82.07982799773112;61.740413893755026;;;;
2023-02-01 22:30:00 ;297.54578744;297.99764133;297.54578744;297.79136021;26338;82.467937747604;63.35571122163775;;;;
2023-02-01 23:00:00 ;297.79136021;298.1548079;297.68330819;298.1548079;18617;83.05293426478163;65.16659600253277;;;;
2023-02-01 23:30:00 ;298.19409955;298.27268283;298.12533917;298.17445372;2799;83.08578801694944;67.74759254750181;;;;
2023-02-02 00:00:00 ;298.26285992;299.09780733;298.23339119;298.82276583;12752;84.17598694810268;69.86086999225195;;;;
2023-02-02 00:30:00 ;298.65577635;298.65577635;298.45931813;298.55754724;3939;81.85171845220611;71.9420438505558;;;;
2023-02-02 13:00:00 ;299.48090085;299.50054667;299.11745315;299.35320301;2190;83.33809445393354;74.17343060163152;;;;
2023-02-02 13:30:00 ;299.54966122;300.453369;299.54966122;300.40425445;20598;85.07684494770164;76.47076069531731;;;;
2023-02-02 14:00:00 ;300.42390027;300.70876468;299.93275474;300.61053557;48771;85.3988914744254;78.5858050454248;;;;
2023-02-02 14:30:00 ;300.58106684;301.73034739;300.53195229;301.57318082;41709;86.8275130957781;80.86243849428513;;;;
2023-02-02 15:00:00 ;301.63211828;302.0152118;301.29813932;301.89733687;75584;87.27887956831447;82.97673030985811;;;;
2023-02-02 15:30:00 ;302.12326382;303.65563788;301.81875359;301.89733687;680200;87.27887956831447;83.7212533520511;;;;
2023-02-02 16:00:00 ;302.0152118;303.5770546;301.30796223;303.29219019;244839;89.13656606500273;84.28108744450432;;;;
2023-02-02 16:30:00 ;303.41006512;305.54163674;303.41006512;305.01119956;288064;90.90021648972872;85.13929136361241;;;;
2023-02-02 17:00:00 ;305.02102247;305.64968875;304.46111656;305.14872031;209632;91.02573818235146;85.77828494822816;;;;
2023-02-02 17:30:00 ;305.14872031;305.82650115;304.51023111;304.57899149;173932;85.7485892563418;86.01261719885228;;;;
2023-02-02 18:00:00 ;304.57899149;305.42376181;304.26465835;305.27150669;123181;86.75383255404202;86.27696707665659;;;;
2023-02-02 18:30:00 ;305.33535561;305.8756157;305.1388974;305.75774077;121208;87.42454711059915;86.58687844048872;;;;
2023-02-02 19:00:00 ;305.7872095;306.30782377;305.64968875;306.20959466;105283;88.03106061150183;86.86224084501724;;;;
2023-02-02 19:30:00 ;306.22924048;307.94824985;306.20959466;307.94824985;210868;90.02468591096782;87.44602423492879;;;;
2023-02-02 20:00:00 ;307.94824985;308.11523933;305.24694942;305.34517852;231898;70.96591235291935;86.5622969419992;;;;
2023-02-02 20:30:00 ;305.3255327;305.512168;302.91891958;303.01714869;378989;58.94660852134389;84.69585148297365;;;;
2023-02-02 21:00:00 ;303.00732578;304.83438717;302.33936785;304.52005402;302339;63.27136874872401;83.11531414542354;;;;
2023-02-02 21:30:00 ;304.57899149;306.23906339;303.90121065;306.23906339;653846;67.48991144423324;81.73405688459893;;;;
2023-02-02 22:00:00 ;306.20959466;308.43939539;301.79910777;303.41006512;357963;56.07514059750332;79.50521838668385;;;;
2023-02-02 22:30:00 ;303.23325273;303.41988803;300.61053557;301.95627434;169578;51.27566738066184;76.93356037328009;;;;
2023-02-02 23:00:00 ;301.90715978;302.0152118;301.17044148;301.28831641;25464;49.19236280514778;74.08040299757616;;;;
2023-02-02 23:30:00 ;301.43566007;304.8638559;301.43566007;303.72439826;15912;56.18431570432802;71.60069579861897;;;;
2023-02-03 00:00:00 ;303.81280446;303.81280446;301.95627434;302.06432635;8374;51.03060624498152;68.74390066023541;;;;
2023-02-03 00:30:00 ;302.12326382;302.41795114;301.75981612;301.76963903;3299;50.15116845558636;66.20122774589574;;;;
2023-02-03 13:00:00 ;302.27060748;303.0269716;302.05450344;302.33936785;7255;51.87784460416427;63.7100857494759;;;;
2023-02-03 13:30:00 ;302.40812823;303.42971094;302.11344091;303.42971094;18085;55.084358895928595;61.40007230557085;;;;
2023-02-03 14:00:00 ;303.47391404;304.00926267;303.19396108;303.56723169;45293;55.48722664538208;59.075512736562295;;;;
2023-02-03 14:30:00 ;302.54564898;303.03679451;299.53983831;299.89346309;210017;44.10596355192159;55.795603996630426;;;;
2023-02-03 15:00:00 ;299.82470272;300.39443154;299.0683386;299.65771324;70248;43.48950172830139;53.83300323772915;;;;
2023-02-03 15:30:00 ;299.54966122;303.90121065;299.15674479;303.12520071;850233;53.73261519283861;53.460575142835914;;;;
2023-02-03 16:00:00 ;303.15466944;305.75774077;301.88751396;304.39235619;861395;56.81333501952378;52.99928701932161;;;;
2023-02-03 16:30:00 ;304.42182492;306.3372925;304.02890849;305.08978284;419842;58.45305490350907;52.35379726641275;;;;
2023-02-03 17:00:00 ;305.17818904;306.21450612;305.08978284;305.95419898;201769;60.45705623021733;52.66679124017803;;;;
2023-02-03 17:30:00 ;306.062251;306.85790677;304.24501253;304.44147074;344297;55.41924123607685;52.962760801279096;;;;
2023-02-03 18:00:00 ;304.28430417;306.01313645;304.16642924;305.75774077;131252;58.648171722635894;53.63817572395681;;;;
2023-02-03 18:30:00 ;305.69880331;305.92473025;303.08590907;303.27254437;170280;51.11980397312256;53.276424886013565;;;;
2023-02-03 19:00:00 ;303.22342981;303.44935676;301.98574307;302.39830532;284473;48.74915314304476;53.11346395016095;;;;
2023-02-03 19:30:00 ;302.33936785;302.653701;300.64982722;302.00538889;263457;47.67896555914371;52.93687802898647;;;;
2023-02-03 20:00:00 ;302.02503471;302.16255546;300.82663961;301.43566007;157591;46.09868551026386;52.524080950850724;;;;
2023-02-03 20:30:00 ;301.41601425;302.11344091;300.27655661;300.53195229;210208;43.62854058751991;51.70580821453582;;;;
2023-02-03 21:00:00 ;300.5417752;301.53388918;299.74611943;300.90522289;214962;44.94087242441691;50.952497198752596;;;;
2023-02-03 21:30:00 ;300.90522289;301.35216533;300.20779624;300.75787923;377503;44.5004783992919;50.980676830707615;;;;
2023-02-03 22:00:00 ;300.78734797;300.84628543;300.41407736;300.53195229;61668;43.791856569724516;51.00227360509498;;;;
2023-02-03 22:30:00 ;300.58106684;300.7284105;300.58106684;300.60071266;8659;44.08369546770476;50.3130650532997;;;;
2023-02-03 23:00:00 ;300.61053557;300.68911886;300.53195229;300.53195229;1700;43.838571928987044;49.38629626111851;;;;
2023-02-03 23:30:00 ;300.60071266;300.67929595;300.60071266;300.67929595;541;44.550089784625385;48.39322732405539;;;;
2023-02-04 00:00:00 ;300.71858759;300.71858759;300.69894177;300.69894177;548;44.650778909170995;47.264207515409225;;;;
2023-02-04 00:30:00 ;300.58106684;300.58106684;300.58106684;300.58106684;120;44.13295665395418;46.45804433097188;;;;
2023-02-04 01:00:00 ;300.48283773;300.55159811;300.48283773;300.55159811;217;43.99558869010674;45.4114312572198;;;;
2023-02-04 01:30:00 ;300.28637952;300.28637952;300.13903586;300.13903586;500;42.02349581007288;44.761694959859106;;;;
2023-02-06 13:00:00 ;297.82082894;298.28250574;297.82082894;297.95834969;11080;33.48068274365579;43.67108993133132;;;;
2023-02-06 13:30:00 ;298.20392246;298.78347419;298.20392246;298.60666179;16412;37.54556219586987;42.947275405383195;;;;
2023-02-06 14:00:00 ;298.60666179;298.77365128;298.1548079;298.49860978;16455;37.138224659006056;42.307242487436206;;;;
2023-02-06 14:30:00 ;298.52807851;298.61648471;297.52614162;297.93870387;15265;35.018128136584835;41.692213026655125;;;;
2023-02-06 15:00:00 ;297.91905805;298.14498499;297.68330819;298.10569335;12238;36.18815157971552;41.06701868060503;;;;
2023-02-06 15:30:00 ;298.14498499;299.54966122;297.95834969;299.08798442;419233;42.721418031575794;40.939942940053875;;;;
2023-02-06 16:00:00 ;299.14692188;300.09974422;297.31003758;297.51631871;250090;36.31494374871998;40.405877738553556;;;;
2023-02-06 16:30:00 ;297.51631871;299.39249465;296.87782951;299.26479681;205468;46.014185573908165;40.543769888996664;;;;
2023-02-06 17:00:00 ;299.27461972;300.21761915;298.73435963;300.10956713;138631;49.97809405864575;40.98230718397229;;;;
2023-02-06 17:30:00 ;300.10956713;300.48283773;298.62630762;298.85223456;112986;44.715517519279686;40.994123450733305;;;;
2023-02-06 18:00:00 ;298.81294292;299.18621353;298.35126612;298.71471381;67159;44.16771202010804;40.9596186729431;;;;
2023-02-06 18:30:00 ;298.76382837;299.47107793;298.749094;298.9799324;141816;45.55306976834772;41.06105532397121;;;;
2023-02-06 19:00:00 ;298.97010949;299.02904695;297.99764133;298.26285992;107218;42.48374342520495;40.95306637647822;;;;
2023-02-06 19:30:00 ;298.22356828;298.64595344;297.99764133;298.59683888;57432;44.36402067345969;41.12024672386299;;;;
2023-02-06 20:00:00 ;298.58701597;299.64789033;298.58701597;299.03886986;90887;46.841021705299006;42.07455664969466;;;;
2023-02-06 20:30:00 ;299.04869278;299.04869278;298.20392246;298.64595344;60488;44.926310164111605;42.60175293314048;;;;
2023-02-06 21:00:00 ;298.61648471;298.73435963;297.4180896;297.54087599;87705;39.976799751354136;42.80450829687964;;;;
2023-02-06 21:30:00 ;297.57525617;298.63613053;297.13322519;298.22356828;340007;44.07580256227093;43.4514850415715;;;;
2023-02-06 22:00:00 ;298.21374537;298.34144321;298.07622462;298.19409955;31195;43.93632514284643;44.00492601036657;;;;
2023-02-06 22:30:00 ;298.2432141;298.26285992;298.07622462;298.22356828;7400;44.12673630262845;44.10530588687033;;;;
2023-02-06 23:00:00 ;298.27268283;298.28250574;298.27268283;298.28250574;300;44.53249157698865;44.69227358888952;;;;
2023-02-06 23:30:00 ;298.22356828;298.22356828;298.1548079;298.22356828;1561;44.1869195794561;44.5617545892858;;;;
2023-02-07 00:00:00 ;298.30215156;298.34144321;298.2432141;298.32179739;1146;44.953616671882656;44.20286334737415;;;;
2023-02-07 01:00:00 ;298.92099494;298.93081785;298.91117203;298.92099494;2100;49.50987916857015;44.5453177508949;;;;
2023-02-07 01:30:00 ;299.17639061;299.19603644;299.15674479;299.15674479;4100;51.22061269736034;45.04909637069864;;;;
2023-02-07 13:00:00 ;298.9799324;299.53983831;298.9799324;299.35320301;12820;52.660096519764096;45.556741138656946;;;;
2023-02-07 13:30:00 ;299.3433801;299.40231756;299.03886986;299.36302592;4587;52.73520049261157;46.28898807204314;;;;
2023-02-07 14:00:00 ;299.32373427;299.40231756;298.46914105;298.72453672;24698;47.46412653334383;46.510424204892;;;;
2023-02-07 14:30:00 ;298.76382837;298.76382837;298.11551626;298.40038067;24289;45.00465819843415;46.37925538297309;;;;
2023-02-07 15:00:00 ;298.4298494;298.4298494;297.97799551;298.06640171;32579;42.557822537584194;46.210077695363985;;;;
2023-02-07 15:30:00 ;298.07622462;299.27461972;297.73242274;297.90923514;428198;41.4166583351663;46.312924737064854;;;;
2023-02-07 16:00:00 ;297.89941223;298.53790142;297.40826669;297.86012058;316610;41.04625317708476;46.0965283524087;;;;
2023-02-07 16:30:00 ;297.86012058;298.84241165;297.83065185;298.31197447;153672;45.84484921423779;46.23285150036522;;;;
2023-02-07 17:00:00 ;298.34144321;299.55948413;298.34144321;299.33355719;97766;54.80221185917934;46.99538546869029;;;;
2023-02-07 17:30:00 ;299.40231756;300.19797333;299.33355719;299.66262469;142892;57.254796017149204;47.90412150013032;;;;
2023-02-07 18:00:00 ;299.65771324;300.00642657;298.83258874;298.9799324;97724;51.064003010186454;48.395341745182485;;;;
2023-02-07 18:30:00 ;298.94064076;304.54952276;298.94064076;303.69492953;705787;72.87694193155147;50.38986497801597;;;;
2023-02-07 19:00:00 ;303.69492953;304.19589797;299.02904695;299.08798442;470061;49.60883469663352;50.3969332300205;;;;
2023-02-07 19:30:00 ;298.94064076;299.01922404;296.97605862;298.27268283;431102;46.76328692805194;50.07855281792705;;;;
2023-02-07 20:00:00 ;298.28250574;301.65176411;298.22356828;301.11150402;248836;56.186861144933836;50.33046457686775;;;;
2023-02-07 20:30:00 ;301.23920186;302.95821123;300.95433745;302.70281555;211871;60.416651180758414;50.879139626021086;;;;
2023-02-07 21:00:00 ;302.68316973;303.94050229;301.74999321;303.8520961;170529;63.18129082352067;52.00179421817658;;;;
2023-02-07 21:30:00 ;303.87665338;305.52199091;303.43462239;304.44147074;488866;64.54872954147072;53.39779931410776;;;;
2023-02-07 22:00:00 ;304.45129365;304.45129365;303.24307564;303.73422117;69232;61.59253296852785;54.75742148774658;;;;
2023-02-07 22:30:00 ;303.73422117;303.74404408;303.63599206;303.69492953;8687;61.424227796021555;56.18653359209338;;;;
2023-02-07 23:00:00 ;303.6654608;303.75386699;303.64581497;303.70475244;2288;61.4525866927501;57.644128843212336;;;;
2023-02-07 23:30:00 ;303.7636899;303.96997103;303.7636899;303.96997103;1246;62.25932530325247;58.8165914209991;;;;
2023-02-08 00:00:00 ;303.96014812;304.47093947;303.86191901;304.16642924;4230;62.87906233039565;59.393509311800265;;;;
2023-02-08 00:30:00 ;304.24501253;304.24501253;303.86191901;303.86191901;1366;61.201509122423175;59.67541739074841;;;;
2023-02-08 13:00:00 ;303.96997103;304.6772206;303.87174192;304.13696051;29905;62.182894441273014;60.469623921540304;;;;
2023-02-08 13:30:00 ;303.99943976;304.42182492;303.40024221;303.71457535;17032;59.686043472101275;59.527416888722435;;;;
2023-02-08 14:00:00 ;303.65563788;303.65563788;303.24307564;303.33148183;6496;57.43352681337319;60.08632346848956;;;;
2023-02-08 14:30:00 ;303.34130474;303.59670042;303.01714869;303.2136069;8035;56.72417007858599;60.79781512209913;;;;
2023-02-08 15:00:00 ;303.23325273;303.51811714;302.85015921;303.05644033;17116;55.73571665250225;60.765590515496875;;;;
2023-02-08 15:30:00 ;303.08590907;304.00926267;301.86786814;302.73228428;369324;53.65885254143406;60.282890612688;;;;
2023-02-08 16:00:00 ;302.72246137;303.52794005;301.70087866;302.04468053;302355;49.449590350121085;59.30205486458802;;;;
2023-02-08 16:30:00 ;302.0152118;302.0152118;300.34531699;300.60071266;237196;41.998754653608046;57.69134237259783;;;;
2023-02-08 17:00:00 ;300.59088975;300.79717088;298.44949522;298.85223456;231342;35.10177802141436;55.799145590661155;;;;
2023-02-08 17:30:00 ;298.75400546;300.01133802;298.41020358;299.92293183;205793;41.44325540408623;54.371933276951495;;;;
2023-02-08 18:00:00 ;299.88364018;300.27655661;299.04869278;300.14885877;138769;42.71524258874798;53.033551555237054;;;;
2023-02-08 18:30:00 ;300.14885877;300.40425445;299.03886986;300.18815041;114632;42.94735502711279;51.654125106941365;;;;
2023-02-08 19:00:00 ;300.18815041;300.89539998;299.7166507;299.7166507;151783;40.81039643818075;50.07779182892602;;;;
2023-02-08 19:30:00 ;299.69700488;299.77558817;298.91117203;299.55948413;125065;40.09424453990897;48.570130073032146;;;;
2023-02-08 20:00:00 ;299.66753615;300.41407736;299.15674479;299.54966122;156972;40.04694375094674;46.988990738008845;;;;
2023-02-08 20:30:00 ;299.54966122;299.86399436;298.86205747;299.55948413;117055;40.12301682114106;45.59163169151169;;;;
2023-02-08 21:00:00 ;299.58895286;299.65771324;298.29232865;298.76382837;147328;36.12456412802888;44.069562928272816;;;;
2023-02-08 21:30:00 ;298.74418254;299.53983831;298.64595344;298.98975531;407378;38.013524377817475;42.733088235360775;;;;
2023-02-08 22:00:00 ;298.98975531;299.14692188;298.72453672;299.08798442;46906;38.86010919094616;41.527687702392484;;;;
2023-02-08 22:30:00 ;299.12727606;299.3433801;299.12727606;299.3433801;9535;41.112055069652975;40.63148788297955;;;;
2023-02-08 23:00:00 ;299.35320301;299.35320301;299.1665677;299.1665677;700;40.01324921507869;39.9574635161908;;;;
2023-02-08 23:30:00 ;299.10763024;299.10763024;299.0683386;299.0683386;300;39.38348489726168;39.770658533594634;;;;
2023-02-09 00:00:00 ;299.20585935;299.23532808;299.05851569;299.23532808;1305;41.08118838312402;40.197759273716756;;;;
2023-02-09 00:30:00 ;299.55948413;299.55948413;299.55948413;299.55948413;1;44.34003207258989;40.404671892895585;;;;
2023-02-09 13:00:00 ;302.42777405;302.54564898;302.27060748;302.39830532;26170;63.42127627871098;41.88367429932151;;;;
2023-02-09 13:30:00 ;302.46706569;302.53582607;301.92680561;301.95627434;13338;59.973624553235865;43.099836408330304;;;;
2023-02-09 14:00:00 ;302.04468053;302.38848241;302.0152118;302.2902533;9285;61.66908880368302;44.58974300586618;;;;
2023-02-09 14:30:00 ;302.54564898;303.16449235;302.51618025;303.16449235;19473;65.7579124732527;46.42286214396216;;;;
2023-02-09 15:00:00 ;303.04661742;303.42971094;302.8403363;303.37077348;34925;66.66157910817174;48.32390752662109;;;;
2023-02-09 15:30:00 ;303.37077348;303.50829422;301.26867059;302.18220128;274687;57.28137666730435;49.5495046584899;;;;
2023-02-09 16:00:00 ;302.19202419;302.98767996;300.89539998;300.93469163;168765;49.42087797841863;50.499241362089165;;;;
2023-02-09 16:30:00 ;300.9150458;301.94645143;300.75787923;301.70579011;137836;53.65434600611665;51.61644290696768;;;;
2023-02-09 17:00:00 ;301.73034739;301.73034739;299.68718197;299.96222347;185868;44.57021976986065;52.024307948318715;;;;
2023-02-09 17:30:00 ;299.91802037;300.33549407;299.47107793;299.9916922;131416;44.74051115205237;52.28348338277582;;;;
2023-02-09 18:00:00 ;300.00151511;300.82663961;299.92293183;300.07027549;78820;45.22378688622402;52.65566464500048;;;;
2023-02-09 18:30:00 ;299.9916922;300.08992131;298.09587044;299.11745315;148429;40.588682802875454;52.74175020968719;;;;
2023-02-09 19:00:00 ;299.04869278;299.28444263;298.38073485;298.88170329;96006;39.50968556208267;52.62950000818422;;;;
2023-02-09 19:30:00 ;298.8915262;299.56930704;297.88958932;298.17445372;105548;36.38475240385213;52.06126574613153;;;;
2023-02-09 20:00:00 ;298.12533917;298.47896396;297.15287101;297.18233975;129718;32.50135223138493;49.8526997427511;;;;
2023-02-09 20:30:00 ;297.16269392;297.77171439;296.99570444;297.30021467;120894;33.41072415819393;47.955349714533824;;;;
2023-02-09 21:00:00 ;297.31003758;297.31003758;295.59102822;295.79730934;218015;28.19501164016198;45.564344202853746;;;;
2023-02-09 21:30:00 ;295.78748643;297.15287101;294.88377865;296.28845487;481522;31.934547869810274;43.14838958832214;;;;
2023-02-09 22:00:00 ;296.36703816;296.73048585;296.10181957;296.63225675;41888;34.505823020823144;40.851549867797246;;;;
2023-02-09 22:30:00 ;296.66172548;296.81889205;296.50455891;296.81889205;49100;35.92099048285516;39.325807997479444;;;;
2023-02-09 23:00:00 ;296.75995459;296.78942332;296.63225675;296.63225675;3700;35.10412971257311;38.303183121347615;;;;
2023-02-09 23:30:00 ;296.60278802;296.60278802;296.55367346;296.55367346;320;34.74584872542026;36.952576172726445;;;;
2023-02-10 00:00:00 ;296.73048585;296.87782951;296.46526727;296.80906914;5320;36.99645017513398;36.41159263024597;;;;
2023-02-10 00:30:00 ;296.75013168;296.75013168;296.39650689;296.39650689;600;34.90231229633646;35.70886414055198;;;;
2023-02-10 01:00:00 ;296.37194961;296.37686107;295.97412173;295.97412173;7941;32.85204060274283;34.825167977446185;;;;
2023-02-10 01:30:00 ;295.87589263;296.07235084;295.87589263;296.07235084;8700;33.82560224437371;34.34209079469606;;;;
2023-02-10 13:00:00 ;293.15494637;293.52821697;292.68344665;293.50857115;31400;24.031947676656486;33.236538088594195;;;;
2023-02-10 13:30:00 ;293.40051913;293.44963369;292.93884233;292.9977798;4019;22.62634930185746;32.253795009880285;;;;
2023-02-10 14:00:00 ;292.96831106;294.13723743;292.93884233;294.07829997;24773;31.723724865786167;32.1982501980518;;;;
2023-02-10 14:30:00 ;294.02918542;294.51050804;293.94077922;294.20599781;9652;32.73037235701587;32.1496536408248;;;;
2023-02-10 15:00:00 ;294.14706035;294.27475818;293.75414392;294.14706035;10142;32.49226101841681;32.45660002498586;;;;
2023-02-10 15:30:00 ;294.17652908;295.59102822;293.6460919;294.41227893;451860;34.79122611744447;32.660648471245445;;;;
2023-02-10 16:00:00 ;294.3828102;296.22951741;292.97813397;295.32580963;416206;42.10473430188863;33.20342784846441;;;;
2023-02-10 16:30:00 ;295.34545545;295.91027281;293.53803988;294.13723743;226215;36.38666886880203;33.23669059031776;;;;
2023-02-10 17:00:00 ;294.11268016;294.77572663;293.75414392;294.01936251;120741;35.86644880917383;33.29114195436066;;;;
2023-02-10 17:30:00 ;294.01936251;294.11759161;292.80132158;292.9093736;110355;31.324786607860148;33.04678037453494;;;;
2023-02-10 18:00:00 ;292.91919651;293.07636308;291.98602;292.52628008;143476;29.916756916741633;32.54108799893549;;;;
2023-02-10 18:30:00 ;292.51645717;293.48892533;292.43787389;293.42998787;107004;37.099431126807445;32.69802505825484;;;;
2023-02-10 19:00:00 ;293.4594566;294.95253902;293.29246712;294.30422692;127154;43.167564331250986;33.43484818171971;;;;
2023-02-10 19:30:00 ;294.30422692;294.43192476;293.42998787;293.42998787;91818;39.10485377938839;33.8119375770779;;;;
2023-02-10 20:00:00 ;293.4594566;293.75414392;293.03707144;293.10583181;82726;37.68848720316035;34.787404686113895;;;;
2023-02-10 20:30:00 ;293.11565472;294.0095396;292.86025905;293.90148758;113048;43.133023489815066;36.25216712811086;;;;
2023-02-10 21:00:00 ;293.91131049;294.31404983;293.27773275;293.58715444;81907;41.58705579589984;36.95669076597613;;;;
2023-02-10 21:30:00 ;293.58715444;294.844487;293.5576857;294.42210184;384869;47.01910201411947;37.97731431291209;;;;
2023-02-10 22:00:00 ;294.42210184;294.50068513;294.14706035;294.35334147;34288;46.63448778923036;38.98747336797021;;;;
2023-02-10 22:30:00 ;294.29440401;294.35334147;294.22564363;294.35334147;3041;46.63448778923036;39.83342063024063;;;;
2023-02-10 23:00:00 ;294.2845811;294.34351856;294.2845811;294.2845811;600;46.19623272903749;40.125670517894115;;;;
2023-02-10 23:30:00 ;294.36316438;294.36316438;294.36316438;294.36316438;120;46.811430381701165;40.87029634024405;;;;
2023-02-13 13:00:00 ;295.61067404;296.54385055;295.61067404;296.54385055;5212;60.357439941401395;42.619652849688876;;;;
2023-02-13 13:30:00 ;296.45544436;296.45544436;296.05270502;296.12146539;11698;57.312740633309616;44.47593528007813;;;;
2023-02-13 14:00:00 ;296.16075704;296.28845487;295.79730934;295.81695516;5967;55.152717353788475;46.27850388272433;;;;
2023-02-13 14:30:00 ;295.83660098;295.8562468;295.31598672;295.4829762;23828;52.80221183881126;47.40013107643889;;;;
2023-02-13 15:00:00 ;295.4829762;295.91518427;295.4829762;295.78748643;10939;54.697955551094786;48.22373044928487;;;;
2023-02-13 15:30:00 ;295.79730934;297.28056885;294.64802879;297.18233975;309104;62.18964935721205;49.87264441912942;;;;
2023-02-13 16:00:00 ;297.30021467;297.5064958;296.16075704;297.17251684;166871;62.11175028366893;51.61716321059431;;;;
2023-02-13 16:30:00 ;297.19216266;298.30215156;296.8680066;297.91905805;103988;65.63489265893992;53.22443957981752;;;;
2023-02-13 17:00:00 ;298.01728715;298.91117203;298.00746424;298.61648471;96919;68.57479690754757;55.15213537350665;;;;
2023-02-13 17:30:00 ;298.72453672;299.26479681;298.1548079;298.81294292;101450;69.36971581778991;56.748607788054535;;;;
2023-02-13 18:00:00 ;298.82276583;299.37284883;298.77365128;299.0683386;61543;70.41735046161003;58.4473836932245;;;;
2023-02-13 18:30:00 ;299.11745315;299.38267174;298.7932971;298.87188038;58687;68.47715330218661;60.00757408700709;;;;
2023-02-13 19:00:00 ;298.96519803;299.4416092;298.44949522;299.35320301;74529;70.61346823846372;61.7516623376804;;;;
2023-02-13 19:30:00 ;299.41214047;299.68718197;299.02904695;299.55457268;46601;71.48416786294267;63.514000729197654;;;;
2023-02-13 20:00:00 ;299.54966122;299.68718197;298.57228161;298.60666179;77396;62.149183606112494;63.64198241953416;;;;
2023-02-13 20:30:00 ;298.67542217;298.71471381;297.76189148;298.35126612;98673;59.880268918021876;63.82537729701361;;;;
2023-02-13 21:00:00 ;298.34144321;298.83258874;297.70295401;298.72453672;79775;62.06034217032259;64.31877906962319;;;;
2023-02-13 21:30:00 ;298.75400546;299.23532808;298.41020358;299.19603644;274784;64.67176586782489;65.16660435740987;;;;
2023-02-13 22:00:00 ;299.18621353;299.30408845;299.03886986;299.2549739;40954;64.9961017535745;65.90218622901557;;;;
2023-02-13 22:30:00 ;299.17639061;299.24515099;299.13709897;299.15674479;4927;63.942453033968235;66.02738649164101;;;;
2023-02-13 23:00:00 ;299.21568226;299.35320301;299.21568226;299.26479681;3058;64.62184603106664;66.20667904502656;;;;
2023-02-14 00:00:00 ;299.11745315;299.1665677;299.11745315;299.1665677;157;63.451382254295126;66.05071401612337;;;;
2023-02-14 00:30:00 ;299.10763024;299.10763024;299.0683386;299.0683386;506;62.237393529675465;65.59804234627536;;;;
2023-02-14 13:00:00 ;300.02116093;300.48283773;299.98186929;300.3551399;6681;70.26371115011601;65.6618991557272;;;;
2023-02-14 13:30:00 ;300.28637952;300.52212938;300.03098384;300.32567116;4518;69.89731606579454;65.62475384174037;;;;
2023-02-14 14:00:00 ;300.34531699;301.01327491;299.93275474;300.67929595;52948;71.79781294865172;65.86194381648788;;;;
2023-02-14 14:30:00 ;299.89346309;302.46706569;297.22163139;298.61648471;458342;51.408642755316414;64.49017056769165;;;;
2023-02-14 15:00:00 ;298.48878687;299.33355719;297.27074594;297.5064958;115594;44.144149517917036;62.537312114475526;;;;
2023-02-14 15:30:00 ;297.52614162;300.57124393;295.58120531;300.22744206;779394;59.31956987494195;62.335196847963346;;;;
2023-02-14 16:00:00 ;300.2667337;302.27060748;300.2667337;300.34531699;299377;59.828752466191474;62.331517101404025;;;;
