time;open
2023-11-30 15:30:00 ;13.13
2023-12-01 15:30:00 ;12.89
2023-12-04 15:30:00 ;13.46
2023-12-05 15:30:00 ;13.29
2023-12-06 15:30:00 ;12.75
2023-12-07 15:30:00 ;13.03
2023-12-08 15:30:00 ;12.82
2023-12-11 15:30:00 ;13.09
2023-12-12 15:30:00 ;12.51
2023-12-13 15:30:00 ;12.22
2023-12-14 15:30:00 ;12.01
2023-12-15 15:30:00 ;12.28
2023-12-18 15:30:00 ;12.44
2023-12-19 15:30:00 ;12.53
2023-12-20 15:30:00 ;12.34
2023-12-21 15:30:00 ;13.41
2023-12-22 15:30:00 ;13.74
2023-12-26 15:30:00 ;13.76
2023-12-27 15:30:00 ;12.94
2023-12-28 15:30:00 ;12.52
2023-12-29 15:30:00 ;12.61
2024-01-02 15:30:00 ;13.83
2024-01-03 15:30:00 ;13.82
2024-01-04 15:30:00 ;14.17
2024-01-05 15:30:00 ;13.77
2024-01-08 15:30:00 ;13.73
2024-01-09 15:30:00 ;13.37
2024-01-10 15:30:00 ;12.71
2024-01-11 15:30:00 ;12.46
2024-01-12 15:30:00 ;12.49
2024-01-16 15:30:00 ;13.78
2024-01-17 15:30:00 ;15.09
2024-01-18 15:30:00 ;14.38
2024-01-19 15:30:00 ;13.75
2024-01-22 15:30:00 ;13.5
2024-01-23 15:30:00 ;13.2
2024-01-24 15:30:00 ;12.46
2024-01-25 15:30:00 ;13.12
2024-01-26 15:30:00 ;13.54
2024-01-29 15:30:00 ;13.9
2024-01-30 15:30:00 ;13.68
2024-01-31 15:30:00 ;13.26
2024-02-01 15:30:00 ;14.05
2024-02-02 15:30:00 ;14.12
2024-02-05 15:30:00 ;14.21
2024-02-06 15:30:00 ;13.48
2024-02-07 15:30:00 ;12.93
2024-02-08 15:30:00 ;13
2024-02-09 15:30:00 ;12.95
2024-02-12 15:30:00 ;13.41
2024-02-13 15:30:00 ;14.67
2024-02-14 15:30:00 ;14.45
2024-02-15 15:30:00 ;14.36
2024-02-16 15:30:00 ;14.4
2024-02-20 15:30:00 ;15.18
2024-02-21 15:30:00 ;16.07
2024-02-22 15:30:00 ;14.34
2024-02-23 15:30:00 ;14.1
2024-02-26 15:30:00 ;13.97
2024-02-27 15:30:00 ;13.71
2024-02-28 15:30:00 ;13.7
2024-02-29 15:30:00 ;13.43
2024-03-01 15:30:00 ;13.26
2024-03-04 15:30:00 ;13.54
2024-03-05 15:30:00 ;13.87
2024-03-06 15:30:00 ;13.9
2024-03-07 15:30:00 ;14.26
2024-03-08 15:30:00 ;14.09
2024-04-01 15:30:00 ;13.83
2024-04-02 15:30:00 ;14.69
2024-04-03 15:30:00 ;15.18
2024-04-04 15:30:00 ;14
2024-04-05 15:30:00 ;16.38
2024-04-08 15:30:00 ;16
2024-04-09 15:30:00 ;15.15
2024-04-10 15:30:00 ;16.16
2024-04-11 15:30:00 ;15.84
2024-04-12 15:30:00 ;16.58
2024-04-15 15:30:00 ;16.42
2024-04-16 15:30:00 ;18.94
2024-04-17 15:30:00 ;18.02
2024-04-18 15:30:00 ;17.82
2024-04-19 15:30:00 ;18.69
2024-04-22 15:30:00 ;18.14
2024-04-23 15:30:00 ;16.54
2024-04-24 15:30:00 ;15.91
2024-04-25 15:30:00 ;16.94
2024-04-26 15:30:00 ;15.51
2024-04-29 15:30:00 ;15.06
2024-04-30 15:30:00 ;14.97
2024-05-01 15:30:00 ;15.91
2024-05-02 15:30:00 ;15.03
2024-05-03 15:30:00 ;13.73
2024-05-06 15:30:00 ;13.72
2024-05-07 15:30:00 ;13.47
2024-05-08 15:30:00 ;13.49
2024-05-09 15:30:00 ;13.19
2024-05-10 15:30:00 ;12.82
2024-05-13 15:30:00 ;13.34
2024-05-14 15:30:00 ;13.73
2024-05-15 15:30:00 ;13.06
2024-05-16 15:30:00 ;12.43
2024-05-17 15:30:00 ;12.3
2024-05-20 15:30:00 ;12.25
2024-05-21 15:30:00 ;12.48
2024-05-22 15:30:00 ;12
2024-05-23 15:30:00 ;11.81
2024-05-24 15:30:00 ;12.54
2024-05-28 15:30:00 ;12.53
2024-05-29 15:30:00 ;14.11
2024-05-30 15:30:00 ;14.23
2024-05-31 15:30:00 ;13.84
2024-06-03 15:30:00 ;13.15
2024-06-04 15:30:00 ;13.63
2024-06-05 15:30:00 ;13
2024-06-06 15:30:00 ;12.65
2024-06-07 15:30:00 ;12.86
2024-06-10 15:30:00 ;13.15
2024-06-11 15:30:00 ;13.14
2024-06-12 15:30:00 ;12.42
2024-06-13 15:30:00 ;12.08
2024-06-14 15:30:00 ;12.6
2024-06-17 15:30:00 ;13.15
2024-06-18 15:30:00 ;12.44
2024-06-20 15:30:00 ;12.62
2024-06-21 15:30:00 ;13.57
2024-06-24 15:30:00 ;13.86
2024-06-25 15:30:00 ;13.43
2024-06-26 15:30:00 ;13.22
2024-06-27 15:30:00 ;12.58
2024-06-28 15:30:00 ;12.45
2024-07-01 15:30:00 ;12.86
2024-07-02 15:30:00 ;12.56
2024-07-03 15:30:00 ;12.06
2024-07-05 15:30:00 ;12.31
2024-07-08 15:30:00 ;12.58
2024-07-09 15:30:00 ;12.44
2024-07-10 15:30:00 ;12.49
2024-07-11 15:30:00 ;12.5
2024-07-12 15:30:00 ;12.55
2024-07-15 15:30:00 ;12.86
2024-07-16 15:30:00 ;13.07
2024-07-17 15:30:00 ;13.73
2024-07-18 15:30:00 ;14.39
2024-07-19 15:30:00 ;16.34
2024-07-22 15:30:00 ;16.06
2024-07-23 15:30:00 ;15
2024-07-24 15:30:00 ;15.42
2024-07-25 15:30:00 ;18.1
2024-07-26 15:30:00 ;17.63
2024-07-29 15:30:00 ;17.01
2024-07-30 15:30:00 ;16.45
2024-07-31 15:30:00 ;16.45
2024-08-01 15:30:00 ;16.28
2024-08-02 15:30:00 ;21.06
2024-08-05 15:30:00 ;55.68
2024-08-06 15:30:00 ;32.38
2024-08-07 15:30:00 ;22.97
2024-08-08 15:30:00 ;25.71
2024-08-09 15:30:00 ;23.91
2024-08-12 15:30:00 ;20.52
2024-08-13 15:30:00 ;19.72
2024-08-14 15:30:00 ;17.36
2024-08-15 15:30:00 ;15.25
2024-08-16 15:30:00 ;15.56
2024-08-19 15:30:00 ;15.56
2024-08-20 15:30:00 ;15.05
2024-08-21 15:30:00 ;16.01
2024-08-22 15:30:00 ;15.9
2024-08-23 15:30:00 ;16.98
2024-08-26 15:30:00 ;15.9
2024-08-27 15:30:00 ;16.62
2024-08-28 15:30:00 ;15.61
2024-08-29 15:30:00 ;15.89
2024-08-30 15:30:00 ;15.42
2024-09-03 15:30:00 ;16.59
2024-09-04 15:30:00 ;22.37
2024-09-05 15:30:00 ;20.62
2024-09-06 15:30:00 ;19.05
2024-09-09 15:30:00 ;20.99
2024-09-10 15:30:00 ;19.15
2024-09-11 15:30:00 ;18.68
2024-09-12 15:30:00 ;17.94
2024-09-13 15:30:00 ;17.13
2024-09-16 15:30:00 ;17.25
2024-09-17 15:30:00 ;17.2
2024-09-18 15:30:00 ;19.39
2024-09-19 15:30:00 ;16.29
2024-09-20 15:30:00 ;16.11
2024-09-23 15:30:00 ;16.35
2024-09-24 15:30:00 ;15.91
2024-09-25 15:30:00 ;15.48
2024-09-26 15:30:00 ;15.28
2024-09-27 15:30:00 ;15.36
2024-09-30 15:30:00 ;17.19
2024-10-01 15:30:00 ;16.93
2024-10-02 15:30:00 ;19.76
2024-10-03 15:30:00 ;19.92
2024-10-04 15:30:00 ;19.24
2024-10-07 15:30:00 ;20.91
2024-10-08 15:30:00 ;21.85
2024-10-09 15:30:00 ;21.67
2024-10-10 15:30:00 ;21.08
2024-10-11 15:30:00 ;20.81
2024-10-14 15:30:00 ;20.54
2024-10-15 15:30:00 ;19.61
2024-10-16 15:30:00 ;20.82
2024-10-17 15:30:00 ;19.27
2024-10-18 15:30:00 ;19.15
2024-10-21 15:30:00 ;18.91
2024-10-22 15:30:00 ;19.28
2024-10-23 15:30:00 ;18.6
2024-10-24 15:30:00 ;19.02
2024-10-25 15:30:00 ;18.49
2024-11-04 15:30:00 ;22.54
2024-11-05 15:30:00 ;21.73
2024-11-06 15:30:00 ;15.81
2024-11-07 15:30:00 ;15.44
2024-11-08 15:30:00 ;14.79
2024-11-11 15:30:00 ;15.31
2024-11-12 15:30:00 ;15.16
2024-11-13 15:30:00 ;14.72
2024-11-14 15:30:00 ;14.01
2024-11-15 15:30:00 ;14.69
2024-11-18 15:30:00 ;16.66
2024-11-19 15:30:00 ;17
2024-11-20 15:30:00 ;16.53
2024-11-21 15:30:00 ;15.89
2024-11-22 15:30:00 ;16.47
2024-11-25 15:30:00 ;14.86
2024-11-26 15:30:00 ;14.44
2024-11-27 15:30:00 ;14.14
2024-11-29 15:30:00 ;14.09
2024-12-02 15:30:00 ;13.86
2024-12-03 15:30:00 ;13.49
2024-12-04 15:30:00 ;12.96
2024-12-05 15:30:00 ;13.51
2024-12-06 15:30:00 ;13.07
2024-12-09 15:30:00 ;13.43
2024-12-10 15:30:00 ;14.17
2024-12-11 15:30:00 ;13.63
2024-12-12 15:30:00 ;13.64
2024-12-13 15:30:00 ;13.43
2024-12-16 15:30:00 ;14.2
2024-12-17 15:30:00 ;15.22
2024-12-18 15:30:00 ;15.66
2024-12-19 15:30:00 ;20.89
2024-12-20 15:30:00 ;23.35
2024-12-23 15:30:00 ;18.4
2024-12-24 15:30:00 ;16.92
2024-12-26 15:30:00 ;15.14
2024-12-27 15:30:00 ;15.95
2024-12-30 15:30:00 ;18.33
2024-12-31 15:30:00 ;16.94
2025-01-02 15:30:00 ;17.27
2025-01-03 15:30:00 ;17.37
2025-01-06 15:30:00 ;16.24
2025-01-07 15:30:00 ;15.8
2025-01-08 15:30:00 ;18.85
2025-01-10 15:30:00 ;18.95
2025-01-13 15:30:00 ;21.35
2025-01-14 15:30:00 ;18.75
2025-01-15 15:30:00 ;16.93
2025-01-16 15:30:00 ;16.09
2025-01-17 15:30:00 ;15.88
2025-01-21 15:30:00 ;15.82
2025-01-22 15:30:00 ;15.14
2025-01-23 15:30:00 ;15.07
2025-01-24 15:30:00 ;14.92
2025-01-27 15:30:00 ;20.61
2025-01-28 15:30:00 ;17.61
2025-01-29 15:30:00 ;16.67
2025-01-30 15:30:00 ;15.75
2025-01-31 15:30:00 ;15.24
2025-02-03 15:30:00 ;19.29
2025-02-04 15:30:00 ;18.02
2025-02-05 15:30:00 ;16.85
2025-02-06 15:30:00 ;15.69
2025-02-07 15:30:00 ;14.95
2025-02-10 15:30:00 ;16.2
2025-02-11 15:30:00 ;16.08
2025-02-12 15:30:00 ;16.87
2025-02-13 15:30:00 ;15.68
2025-02-14 15:30:00 ;15.01
2025-02-18 15:30:00 ;15.74
2025-02-19 15:30:00 ;15.9
2025-02-20 15:30:00 ;15.54
2025-02-21 15:30:00 ;15.58
2025-02-24 15:30:00 ;17.77
2025-02-25 15:30:00 ;19.36
2025-02-26 15:30:00 ;19.25
2025-02-27 15:30:00 ;18.09
2025-02-28 15:30:00 ;21.3
2025-03-03 15:30:00 ;19.61
2025-03-04 15:30:00 ;24.31
2025-03-05 15:30:00 ;23.97
2025-03-06 15:30:00 ;23.78
2025-03-07 15:30:00 ;24.84
2025-03-31 15:30:00 ;24.09
2025-04-01 15:30:00 ;22.68
2025-04-02 15:30:00 ;23.24
2025-04-03 15:30:00 ;26.38
2025-04-04 15:30:00 ;36.89
2025-04-07 15:30:00 ;50.35
2025-04-08 15:30:00 ;38.48
2025-04-09 15:30:00 ;50.39
2025-04-10 15:30:00 ;36.13
2025-04-11 15:30:00 ;43.6
2025-04-14 15:30:00 ;32.04
2025-04-15 15:30:00 ;29.91
2025-04-16 15:30:00 ;31.6
2025-04-17 15:30:00 ;30.96
2025-04-21 15:30:00 ;31.97
2025-04-22 15:30:00 ;31.79
2025-04-23 15:30:00 ;27.75
2025-04-24 15:30:00 ;27.81
2025-04-25 15:30:00 ;26.59
2025-04-28 15:30:00 ;24.98
2025-04-29 15:30:00 ;25.7
2025-04-30 15:30:00 ;26.84
2025-05-01 15:30:00 ;24
2025-05-02 15:30:00 ;22.81
2025-05-05 15:30:00 ;24.12
2025-05-06 15:30:00 ;24.77
2025-05-07 15:30:00 ;24.75
2025-05-08 15:30:00 ;22.81
2025-05-09 15:30:00 ;22.19
2025-05-12 15:30:00 ;19.47
2025-05-13 15:30:00 ;17.87
2025-05-14 15:30:00 ;18.2
2025-05-15 15:30:00 ;18.76
2025-05-16 15:30:00 ;17.59
2025-05-19 15:30:00 ;19.16
2025-05-20 15:30:00 ;18.09
2025-05-21 15:30:00 ;18.85
2025-05-22 15:30:00 ;21.1
2025-05-23 15:30:00 ;24.34
2025-05-27 15:30:00 ;20.63
2025-05-28 15:30:00 ;19.04
2025-05-29 15:30:00 ;18.99
2025-05-30 15:30:00 ;19.64
2025-06-02 15:30:00 ;19.24
2025-06-03 15:30:00 ;18.26
2025-06-04 15:30:00 ;17.55
2025-06-05 15:30:00 ;17.45
2025-06-06 15:30:00 ;17.13
2025-06-09 15:30:00 ;17.47
2025-06-10 15:30:00 ;17.11
2025-06-11 15:30:00 ;16.55
2025-06-12 15:30:00 ;18.04
2025-06-13 15:30:00 ;19.77
2025-06-16 15:30:00 ;19.56
2025-06-17 15:30:00 ;19.93
2025-06-18 15:30:00 ;20.9
2025-06-20 15:30:00 ;19.33
2025-06-23 15:30:00 ;20.91
2025-06-24 15:30:00 ;18.14
2025-06-25 15:30:00 ;17.08
2025-06-26 15:30:00 ;16.6
2025-06-27 15:30:00 ;16.3
2025-06-30 15:30:00 ;17.07
2025-07-01 15:30:00 ;17.12
2025-07-02 15:30:00 ;17.28
2025-07-03 15:30:00 ;16.17
2025-07-07 15:30:00 ;17.64
2025-07-08 15:30:00 ;17.1
2025-07-09 15:30:00 ;15.96
2025-07-10 15:30:00 ;15.89
2025-07-11 15:30:00 ;16.6
2025-07-14 15:30:00 ;17.21
2025-07-15 15:30:00 ;16.6
2025-07-16 15:30:00 ;16.72
2025-07-17 15:30:00 ;17.24
2025-07-18 15:30:00 ;16.44
2025-07-21 15:30:00 ;16.83
2025-07-22 15:30:00 ;16.85
2025-07-23 15:30:00 ;16.17
2025-07-24 15:30:00 ;15.04
2025-07-25 15:30:00 ;15.28
2025-07-28 15:30:00 ;15.27
2025-07-29 15:30:00 ;14.77
2025-07-30 15:30:00 ;15.9
2025-07-31 15:30:00 ;15.29
2025-08-01 15:30:00 ;18.91
2025-08-04 15:30:00 ;18.67
2025-08-05 15:30:00 ;17.58
2025-08-06 15:30:00 ;17.74
2025-08-07 15:30:00 ;16.22
2025-08-08 15:30:00 ;16.09
2025-08-11 15:30:00 ;15.92
2025-08-12 15:30:00 ;15.29
2025-08-13 15:30:00 ;14.37
2025-08-14 15:30:00 ;15.13
2025-08-15 15:30:00 ;14.64
2025-08-18 15:30:00 ;15.43
2025-08-19 15:30:00 ;14.96
2025-08-20 15:30:00 ;15.78
2025-08-21 15:30:00 ;16.57
2025-08-22 15:30:00 ;16.49
2025-08-25 15:30:00 ;15.07
2025-08-26 15:30:00 ;15.34
2025-08-27 15:30:00 ;14.92
2025-08-28 15:30:00 ;14.14
2025-08-29 15:30:00 ;14.58
2025-09-02 15:30:00 ;19.17
2025-09-03 15:30:00 ;17.14
2025-09-04 15:30:00 ;16.19
2025-09-05 15:30:00 ;14.85
2025-09-08 15:30:00 ;15.44
2025-09-09 15:30:00 ;15.44
2025-09-10 15:30:00 ;14.82
2025-09-11 15:30:00 ;14.78
2025-09-12 15:30:00 ;14.79
2025-09-15 15:30:00 ;14.96
2025-09-16 15:30:00 ;15.67
2025-09-17 15:30:00 ;15.98
2025-09-18 15:30:00 ;15.31
2025-09-19 15:30:00 ;15.45
2025-09-22 15:30:00 ;16.02
2025-09-23 15:30:00 ;16
2025-09-24 15:30:00 ;16.39
2025-09-25 15:30:00 ;17.26
2025-09-26 15:30:00 ;16.64
2025-09-29 15:30:00 ;15.97
2025-09-30 15:30:00 ;16.39
2025-10-01 15:30:00 ;16.65
2025-10-02 15:30:00 ;16.04
2025-10-03 15:30:00 ;16.43
2025-10-06 15:30:00 ;16.75
2025-10-07 15:30:00 ;16.29
2025-10-08 15:30:00 ;17.06
2025-10-09 15:30:00 ;16.37
2025-10-10 15:30:00 ;16.53
2025-10-13 15:30:00 ;20.09
2025-10-14 15:30:00 ;21.7
2025-10-15 15:30:00 ;19.44
2025-10-16 15:30:00 ;20.28
2025-10-17 15:30:00 ;24.51
2025-10-20 15:30:00 ;19.96
2025-10-21 15:30:00 ;18.59
2025-10-22 15:30:00 ;18.97
2025-10-23 15:30:00 ;18.83
2025-10-24 15:30:00 ;16.54
2025-11-03 15:30:00 ;17.42
2025-11-04 15:30:00 ;18.98
2025-11-05 15:30:00 ;19.06
2025-11-06 15:30:00 ;18.36
2025-11-07 15:30:00 ;20.85
2025-11-10 15:30:00 ;18.18
2025-11-11 15:30:00 ;17.64
2025-11-12 15:30:00 ;17.29
2025-11-13 15:30:00 ;18.19
2025-11-14 15:30:00 ;22.43
2025-11-17 15:30:00 ;21.21
2025-11-18 15:30:00 ;23.74
2025-11-19 15:30:00 ;23.95
2025-11-20 15:30:00 ;19.5
2025-11-21 15:30:00 ;25.21
2025-11-24 15:30:00 ;22.45
2025-11-25 15:30:00 ;20.29
2025-11-26 15:30:00 ;17.86
2025-11-28 15:30:00 ;18.52
2025-12-01 15:30:00 ;17.92
2025-12-02 15:30:00 ;16.78
2025-12-03 15:30:00 ;16.99
2025-12-04 15:30:00 ;16.03
2025-12-05 15:30:00 ;15.74
2025-12-08 15:30:00 ;16.38
2025-12-09 15:30:00 ;17.09
2025-12-10 15:30:00 ;17.46
2025-12-11 15:30:00 ;16.1
2025-12-12 15:30:00 ;15.09
2025-12-15 15:30:00 ;16.07
2025-12-16 15:30:00 ;16.81
2025-12-17 15:30:00 ;16.18
2025-12-18 15:30:00 ;16.46
2025-12-19 15:30:00 ;16.01
2025-12-22 15:30:00 ;14.86
2025-12-23 15:30:00 ;14.16
2025-12-24 15:30:00 ;13.94
2025-12-26 15:30:00 ;14.19
2025-12-29 15:30:00 ;14.87
2025-12-30 15:30:00 ;14.4
2025-12-31 15:30:00 ;14.53
2026-01-02 15:30:00 ;14.71
2026-01-05 15:30:00 ;14.93
2026-01-06 15:30:00 ;14.93
2026-01-07 15:30:00 ;14.98
2026-01-08 15:30:00 ;15.68
2026-01-09 15:30:00 ;15.38
2026-01-12 15:30:00 ;15.79
2026-01-13 15:30:00 ;14.98
2026-01-14 15:30:00 ;17.28
2026-01-15 15:30:00 ;15.76
2026-01-16 15:30:00 ;15.45
2026-01-20 15:30:00 ;19.66
2026-01-21 15:30:00 ;18.98
2026-01-22 15:30:00 ;15.92
2026-01-23 15:30:00 ;15.92
2026-01-26 15:30:00 ;16.42
2026-01-27 15:30:00 ;16.13
2026-01-28 15:30:00 ;16.37
2026-01-29 15:30:00 ;16.99
2026-01-30 15:30:00 ;17.45
2026-02-02 15:30:00 ;18.06
2026-02-03 15:30:00 ;16.19
2026-02-04 15:30:00 ;18.05
2026-02-05 15:30:00 ;21.77
2026-02-06 15:30:00 ;20.17
2026-02-09 15:30:00 ;18.82
2026-02-10 15:30:00 ;17.31
2026-02-11 15:30:00 ;16.76
2026-02-12 15:30:00 ;17.35
2026-02-13 15:30:00 ;20.92
2026-02-17 15:30:00 ;21.7
2026-02-18 15:30:00 ;20.04
2026-02-19 15:30:00 ;20.45
2026-02-20 15:30:00 ;21.21
2026-02-23 15:30:00 ;19.65
2026-02-24 15:30:00 ;21.53
2026-02-25 15:30:00 ;18.74
2026-02-26 15:30:00 ;17.95
2026-02-27 15:30:00 ;21.29
