time,open,high,low,close,range,range_20d_avg
2021-06-30,4290.65,4302.43,4287.96,4297.5,14.470000000000255,26.020500000000037
2021-07-01,4300.73,4320.66,4300.73,4319.94,19.93000000000029,25.194000000000052
2021-07-02,4326.6,4355.43,4326.6,4352.34,28.829999999999927,25.265500000000067
2021-07-06,4356.46,4356.46,4314.37,4343.54,42.090000000000146,26.536000000000058
2021-07-07,4351.01,4361.88,4329.79,4358.13,32.090000000000146,26.724000000000068
2021-07-08,4321.07,4330.88,4289.37,4320.82,41.51000000000022,27.882000000000062
2021-07-09,4329.38,4371.6,4329.38,4369.55,42.220000000000255,28.523000000000092
2021-07-12,4372.41,4386.68,4364.03,4384.63,22.650000000000546,28.849000000000114
2021-07-13,4381.07,4392.37,4366.92,4369.21,25.449999999999818,29.045500000000082
2021-07-14,4380.11,4393.68,4362.36,4374.3,31.32000000000062,29.67100000000014
2021-07-15,4369.02,4369.02,4340.7,4360.03,28.32000000000062,28.615000000000144
2021-07-16,4367.43,4375.09,4322.53,4327.16,52.5600000000004,29.431000000000175
2021-07-19,4296.4,4296.4,4233.13,4258.49,63.26999999999953,30.575500000000147
2021-07-20,4265.11,4336.84,4262.05,4323.06,74.78999999999996,31.673000000000137
2021-07-21,4331.13,4359.7,4331.13,4358.69,28.56999999999971,31.173000000000137
2021-07-22,4361.27,4369.87,4350.06,4367.48,19.80999999999949,31.405000000000108
2021-07-23,4381.2,4415.18,4381.2,4411.79,33.98000000000047,32.38850000000016
2021-07-26,4409.58,4422.73,4405.45,4422.3,17.279999999999745,32.50450000000014
2021-07-27,4416.38,4416.38,4372.51,4401.46,43.86999999999989,33.82450000000013
2021-07-28,4402.95,4415.47,4387.01,4400.64,28.460000000000036,34.5735000000001
2021-07-29,4403.59,4429.97,4403.59,4419.15,26.38000000000011,35.169000000000096
2021-07-30,4395.12,4412.25,4389.65,4395.26,22.600000000000364,35.3025000000001
2021-08-02,4406.86,4422.18,4384.81,4387.16,37.36999999999989,35.7295000000001
2021-08-03,4392.74,4423.79,4373.0,4423.15,50.789999999999964,36.16450000000009
2021-08-04,4415.95,4416.17,4400.23,4402.66,15.94000000000051,35.357000000000106
2021-08-05,4408.86,4429.76,4408.86,4429.1,20.900000000000546,34.326500000000124
2021-08-06,4429.07,4440.82,4429.07,4436.52,11.75,32.80300000000011
2021-08-09,4437.77,4439.39,4424.74,4432.35,14.650000000000546,32.40300000000011
2021-08-10,4435.79,4445.21,4430.03,4436.75,15.180000000000291,31.889500000000133
2021-08-11,4442.18,4449.44,4436.42,4447.7,13.019999999999527,30.97450000000008
2021-08-12,4446.08,4461.77,4435.96,4460.83,25.8100000000004,30.849000000000068
2021-08-13,4464.84,4468.37,4460.82,4468.0,7.550000000000182,28.598500000000058
2021-08-16,4461.65,4480.26,4437.66,4479.71,42.600000000000364,27.5650000000001
2021-08-17,4462.12,4462.12,4417.83,4448.08,44.289999999999964,26.0400000000001
2021-08-18,4440.94,4454.32,4397.59,4400.27,56.72999999999956,27.448000000000093
2021-08-19,4382.44,4418.61,4367.73,4405.8,50.88000000000011,29.001500000000124
2021-08-20,4410.56,4444.35,4406.8,4441.67,37.55000000000018,29.18000000000011
2021-08-23,4450.29,4489.88,4450.29,4479.53,39.590000000000146,30.29550000000013
2021-08-24,4484.4,4492.81,4482.28,4486.23,10.530000000000655,28.628500000000166
2021-08-25,4490.45,4501.71,4485.66,4496.19,16.050000000000182,28.008000000000173
2021-08-26,4493.75,4495.9,4468.99,4470.0,26.909999999999854,28.03450000000016
2021-08-27,4474.1,4513.33,4474.1,4509.37,39.22999999999956,28.86600000000012
2021-08-30,4513.76,4537.36,4513.76,4528.79,23.599999999999454,28.1775000000001
2021-08-31,4529.75,4531.39,4515.8,4522.68,15.590000000000146,26.41750000000011
2021-09-01,4528.8,4537.11,4522.02,4524.09,15.089999999999236,26.375000000000046
2021-09-02,4534.48,4545.85,4524.66,4536.95,21.19000000000051,26.389500000000044
2021-09-03,4532.42,4541.45,4521.3,4535.43,20.149999999999636,26.809500000000025
2021-09-07,4535.38,4535.38,4513.0,4520.03,22.38000000000011,27.196000000000005
2021-09-08,4518.09,4521.79,4493.95,4514.07,27.840000000000146,27.828999999999997
2021-09-09,4513.02,4529.9,4492.07,4493.28,37.82999999999993,29.069500000000016
2021-09-10,4506.92,4520.47,4457.66,4458.58,62.8100000000004,30.919500000000017
2021-09-13,4474.81,4492.99,4445.7,4468.73,47.289999999999964,32.90650000000001
2021-09-14,4479.33,4485.68,4435.46,4443.05,50.220000000000255,33.2875
2021-09-15,4447.49,4486.87,4438.37,4480.7,48.5,33.498000000000005
2021-09-16,4477.09,4485.87,4443.8,4473.75,42.06999999999971,32.76500000000001
2021-09-17,4469.74,4471.52,4427.76,4432.99,43.76000000000022,32.40900000000001
2021-09-20,4402.95,4402.95,4305.91,4357.73,97.03999999999996,35.383500000000005
2021-09-21,4374.45,4394.87,4347.96,4354.19,46.909999999999854,35.74949999999999
2021-09-22,4367.43,4416.75,4367.43,4395.64,49.31999999999971,37.68899999999994
2021-09-23,4406.75,4465.4,4406.75,4448.98,58.649999999999636,39.81899999999992
2021-09-24,4438.04,4463.12,4430.27,4455.48,32.849999999999454,40.11599999999989
2021-09-27,4442.12,4457.3,4436.19,4443.11,21.110000000000582,39.209999999999944
2021-09-28,4419.54,4419.54,4346.33,4352.63,73.21000000000004,41.69049999999997
2021-09-29,4362.41,4385.57,4355.08,4359.46,30.48999999999978,42.435499999999955
2021-09-30,4370.67,4382.55,4306.24,4307.54,76.3100000000004,45.49650000000001
2021-10-01,4317.16,4375.19,4288.52,4357.04,86.66999999999916,48.77049999999995
2021-10-04,4348.84,4355.51,4278.94,4300.46,76.57000000000062,51.591499999999996
2021-10-05,4309.87,4369.23,4309.87,4345.72,59.35999999999967,53.44049999999997
2021-10-06,4319.57,4365.57,4290.49,4363.55,75.07999999999993,55.80249999999997
2021-10-07,4383.73,4429.97,4383.73,4399.76,46.24000000000069,56.223
2021-10-08,4406.51,4412.02,4386.22,4391.34,25.800000000000182,54.37249999999999
2021-10-11,4385.44,4415.88,4360.59,4361.19,55.289999999999964,54.772499999999994
2021-10-12,4368.31,4374.89,4342.09,4350.65,32.80000000000018,53.901499999999984
2021-10-13,4358.01,4372.87,4329.92,4363.8,42.94999999999982,53.62399999999998
2021-10-14,4386.75,4439.73,4386.75,4438.26,52.97999999999956,54.16949999999997
2021-10-15,4447.69,4475.82,4447.69,4471.37,28.13000000000011,53.38799999999996
2021-10-18,4463.72,4488.75,4447.47,4486.46,41.279999999999745,50.59999999999995
2021-10-19,4497.34,4520.4,4496.41,4519.63,23.98999999999978,49.45399999999995
2021-10-20,4524.42,4540.87,4524.4,4536.19,16.470000000000255,47.81149999999998
2021-10-21,4532.24,4551.44,4526.89,4549.78,24.549999999999272,46.10649999999996
2021-10-22,4546.12,4559.67,4524.0,4544.9,35.67000000000007,46.24749999999999
2021-10-25,4553.69,4572.62,4537.36,4566.48,35.26000000000022,46.95499999999997
2021-10-26,4578.69,4598.53,4569.17,4574.79,29.359999999999673,44.76249999999995
2021-10-27,4580.22,4584.57,4551.66,4551.68,32.909999999999854,44.883499999999955
2021-10-28,4562.84,4597.55,4562.84,4596.42,34.710000000000036,42.80349999999994
2021-10-29,4572.87,4608.08,4567.59,4605.38,40.48999999999978,40.494499999999974
2021-11-01,4610.62,4620.34,4595.06,4613.67,25.279999999999745,37.92999999999993
2021-11-02,4613.34,4635.15,4613.34,4630.65,21.80999999999949,36.05249999999992
2021-11-03,4630.65,4663.46,4621.19,4660.57,42.27000000000044,34.41199999999994
2021-11-04,4662.93,4683.0,4662.59,4680.06,20.409999999999854,33.1204999999999
2021-11-05,4699.26,4718.5,4681.32,4697.53,37.18000000000029,33.68949999999991
2021-11-08,4701.48,4714.92,4694.39,4701.7,20.529999999999745,31.951499999999896
2021-11-09,4707.25,4708.53,4670.87,4685.25,37.659999999999854,32.19449999999988
2021-11-10,4670.26,4684.85,4630.86,4646.71,53.99000000000069,32.746499999999926
2021-11-11,4659.39,4664.55,4648.31,4649.27,16.23999999999978,30.909499999999934
2021-11-12,4655.24,4688.47,4650.77,4682.85,37.69999999999982,31.38799999999992
2021-11-15,4689.3,4697.42,4672.86,4682.8,24.5600000000004,30.551999999999953
2021-11-16,4679.42,4714.95,4679.42,4700.9,35.529999999999745,31.12899999999995
2021-11-17,4701.5,4701.5,4684.41,4688.67,17.090000000000146,31.159999999999947
2021-11-18,4700.72,4708.8,4672.78,4704.54,36.02000000000044,31.733500000000003
2021-11-19,4708.44,4717.75,4694.22,4697.96,23.529999999999745,31.126499999999986
2021-11-22,4712.0,4743.83,4682.17,4682.94,61.659999999999854,32.44649999999997
2021-11-23,4678.48,4699.39,4652.66,4690.7,46.73000000000047,33.31500000000001
2021-11-24,4675.78,4702.87,4659.89,4701.46,42.97999999999956,33.81849999999999
2021-11-26,4664.63,4664.63,4585.43,4594.62,79.19999999999982,36.042999999999985
2021-11-29,4628.75,4672.95,4625.26,4655.27,47.6899999999996,36.40299999999998
2021-11-30,4640.25,4646.02,4560.0,4567.0,86.02000000000044,39.44000000000001
2021-12-01,4602.82,4652.94,4510.27,4513.04,142.66999999999916,45.48299999999999
2021-12-02,4504.73,4595.46,4504.73,4577.1,90.73000000000047,47.90599999999999
2021-12-03,4589.49,4608.03,4495.12,4538.43,112.90999999999985,52.53099999999999
2021-12-06,4548.37,4612.6,4540.51,4591.67,72.09000000000015,54.276499999999984
2021-12-07,4631.97,4694.04,4631.97,4686.75,62.06999999999971,56.35349999999998
2021-12-08,4690.86,4705.06,4674.52,4701.21,30.539999999999964,55.99749999999999
2021-12-09,4691.0,4695.26,4665.98,4667.45,29.280000000000655,54.761999999999986
2021-12-10,4687.64,4713.57,4670.24,4712.02,43.32999999999993,56.116499999999995
2021-12-13,4710.3,4710.3,4667.6,4668.97,42.69999999999982,56.366499999999995
2021-12-14,4642.99,4660.47,4606.52,4634.09,53.94999999999982,57.83599999999997
2021-12-15,4636.46,4712.6,4611.22,4709.85,101.38000000000011,61.12849999999999
2021-12-16,4719.13,4731.99,4651.89,4668.67,80.09999999999945,64.27899999999995
2021-12-17,4652.5,4666.7,4600.22,4620.64,66.47999999999956,65.80199999999991
2021-12-20,4587.9,4587.9,4531.1,4568.02,56.79999999999927,67.46549999999988
2021-12-21,4594.96,4651.14,4583.16,4649.23,67.98000000000047,67.78149999999991
2021-12-22,4650.36,4697.67,4645.53,4696.56,52.14000000000033,68.05199999999991
2021-12-23,4703.96,4740.74,4703.96,4725.79,36.779999999999745,67.74199999999992
2021-12-27,4733.99,4791.49,4733.99,4791.19,57.5,66.65699999999993
2021-12-28,4795.49,4807.02,4780.04,4786.35,26.980000000000473,65.62149999999997
2021-12-29,4788.64,4804.06,4778.08,4793.06,25.980000000000473,62.619499999999974
2021-12-30,4794.23,4808.93,4775.33,4778.73,33.600000000000364,57.16600000000003
2021-12-31,4775.21,4786.83,4765.75,4766.18,21.079999999999927,53.6835
2022-01-03,4778.14,4796.64,4758.17,4796.56,38.470000000000255,49.96150000000002
2022-01-04,4804.51,4818.62,4774.27,4793.54,44.349999999999454,48.574499999999986
2022-01-05,4787.99,4797.7,4699.44,4700.58,98.26000000000022,50.384000000000015
2022-01-06,4693.39,4725.01,4671.26,4696.05,53.75,51.54450000000001
2022-01-07,4697.66,4707.95,4662.74,4677.03,45.210000000000036,52.34099999999999
2022-01-10,4655.34,4673.02,4582.24,4670.29,90.78000000000065,54.713500000000025
2022-01-11,4669.14,4714.13,4638.27,4713.07,75.85999999999967,56.37150000000001
2022-01-12,4728.59,4748.83,4706.71,4726.35,42.11999999999989,55.780000000000015
2022-01-13,4733.56,4744.13,4650.29,4659.03,93.84000000000015,55.40300000000002
2022-01-14,4637.99,4665.13,4614.75,4662.85,50.38000000000011,53.91700000000005
2022-01-18,4632.24,4632.24,4568.7,4577.11,63.539999999999964,53.770000000000074
2022-01-19,4588.03,4611.55,4530.2,4532.76,81.35000000000036,54.99750000000013
2022-01-20,4547.35,4602.11,4477.95,4482.73,124.15999999999985,57.8065000000001
2022-01-21,4471.38,4494.52,4395.34,4397.94,99.18000000000029,60.158500000000096
2022-01-24,4356.32,4417.35,4222.62,4410.13,194.73000000000047,68.05600000000013
2022-01-25,4366.64,4411.01,4287.11,4356.45,123.90000000000055,71.37600000000016
2022-01-26,4408.43,4453.23,4304.8,4349.93,148.42999999999938,77.44850000000011
2022-01-27,4380.58,4428.74,4309.5,4326.51,119.23999999999978,82.11150000000006
2022-01-28,4336.19,4432.72,4292.46,4431.85,140.26000000000022,87.44450000000006
2022-01-31,4431.79,4516.89,4414.02,4515.55,102.86999999999989,91.53400000000006
2022-02-01,4519.57,4550.49,4483.53,4546.54,66.96000000000004,92.95850000000004
2022-02-02,4566.39,4595.31,4544.32,4589.38,50.99000000000069,93.29050000000011
2022-02-03,4535.41,4542.88,4470.39,4477.44,72.48999999999978,92.0020000000001
2022-02-04,4482.79,4539.66,4451.5,4500.53,88.15999999999985,93.72250000000008
2022-02-07,4505.75,4521.86,4471.47,4483.87,50.38999999999942,93.98150000000005
2022-02-08,4480.02,4531.32,4465.4,4521.54,65.92000000000007,92.73850000000002
2022-02-09,4547.0,4590.03,4547.0,4587.18,43.029999999999745,91.09700000000002
2022-02-10,4553.24,4588.92,4484.31,4504.08,104.60999999999967,94.22150000000002
2022-02-11,4506.27,4526.33,4401.41,4418.64,124.92000000000007,95.77550000000001
2022-02-14,4412.61,4426.22,4364.84,4401.67,61.38000000000011,96.3255
2022-02-15,4429.28,4472.77,4429.28,4471.07,43.49000000000069,95.32300000000005
2022-02-16,4455.75,4489.55,4429.68,4475.01,59.86999999999989,94.24900000000002
2022-02-17,4456.06,4456.06,4373.81,4380.26,82.25,92.15350000000004
2022-02-18,4384.57,4394.6,4327.22,4348.87,67.38000000000011,90.56350000000002
2022-02-22,4332.74,4362.12,4267.11,4304.76,95.01000000000022,85.57750000000001
2022-02-23,4324.93,4341.51,4221.51,4225.5,120.0,85.38249999999998
2022-02-24,4155.77,4294.73,4114.65,4288.7,180.07999999999993,86.965
2022-02-25,4298.38,4385.34,4286.83,4384.65,98.51000000000022,85.92850000000003
2022-02-28,4354.17,4388.84,4315.12,4373.94,73.72000000000025,82.60150000000003
2022-03-01,4363.14,4378.45,4279.54,4306.26,98.90999999999985,82.40350000000004
2022-03-02,4322.56,4401.48,4322.56,4386.54,78.91999999999916,83.0015
2022-03-03,4401.31,4416.78,4345.56,4363.49,71.21999999999935,84.01299999999992
2022-03-04,4342.12,4342.12,4284.98,4328.87,57.14000000000033,83.24549999999995
2022-03-07,4327.01,4327.01,4199.85,4201.09,127.15999999999985,85.19549999999995
2022-03-08,4202.66,4276.94,4157.87,4170.7,119.06999999999971,88.62949999999996
2022-03-09,4223.1,4299.4,4223.1,4277.88,76.29999999999927,89.14849999999993
2022-03-10,4252.55,4268.28,4209.8,4259.52,58.47999999999956,89.9209999999999
2022-03-11,4279.5,4291.01,4200.49,4204.31,90.52000000000044,89.21649999999995
2022-03-14,4202.75,4247.57,4161.72,4173.11,85.84999999999945,87.26299999999992
2022-03-15,4188.82,4271.05,4187.9,4262.45,83.15000000000055,88.35149999999994
2022-03-16,4288.14,4358.9,4251.99,4357.86,106.90999999999985,91.5224999999999
2022-03-17,4345.11,4412.67,4335.65,4411.67,77.02000000000044,92.37999999999992
2022-03-18,4407.34,4465.4,4390.57,4463.12,74.82999999999993,92.00899999999993
2022-03-21,4462.4,4481.75,4424.3,4461.18,57.44999999999982,91.5124999999999
2022-03-22,4469.1,4522.0,4469.1,4511.61,52.899999999999636,89.40699999999988
2022-03-23,4493.1,4501.07,4455.81,4456.24,45.25999999999931,85.66999999999985
2022-03-24,4469.98,4520.58,4465.17,4520.16,55.409999999999854,79.43649999999984
2022-03-25,4522.91,4546.03,4501.07,4543.06,44.960000000000036,76.75899999999983
2022-03-28,4541.09,4575.65,4517.69,4575.52,57.960000000000036,75.97099999999982
2022-03-29,4602.86,4637.3,4589.66,4631.6,47.64000000000033,73.40749999999984
2022-03-30,4624.2,4627.77,4581.32,4602.45,46.45000000000073,71.78399999999992
2022-03-31,4599.02,4603.07,4530.41,4530.41,72.65999999999985,71.85599999999995
2022-04-01,4540.32,4548.7,4507.57,4545.86,41.13000000000011,71.05549999999994
2022-04-04,4547.97,4583.5,4539.21,4582.64,44.289999999999964,66.91199999999995
2022-04-05,4572.45,4593.45,4514.17,4525.12,79.27999999999975,64.92249999999994
2022-04-06,4494.17,4503.94,4450.04,4481.15,53.899999999999636,63.80249999999997
2022-04-07,4474.65,4521.16,4450.3,4500.21,70.85999999999967,64.42149999999997
2022-04-08,4494.15,4520.41,4474.6,4488.28,45.80999999999949,62.18599999999992
2022-04-11,4462.64,4464.35,4408.38,4412.53,55.970000000000255,60.691999999999965
2022-04-12,4437.59,4471.0,4381.34,4397.45,89.65999999999985,61.01749999999993
2022-04-13,4394.3,4453.92,4392.7,4446.59,61.220000000000255,58.73299999999995
2022-04-14,4449.12,4460.46,4390.77,4392.59,69.6899999999996,58.3664999999999
2022-04-18,4385.63,4410.31,4370.3,4391.69,40.01000000000022,56.62549999999992
2022-04-19,4390.63,4471.03,4390.63,4462.21,80.39999999999964,57.77299999999991
2022-04-20,4472.26,4488.29,4448.76,4459.45,39.529999999999745,57.104499999999916
2022-04-21,4489.17,4512.94,4384.47,4393.66,128.46999999999935,61.264999999999915
2022-04-22,4385.83,4385.83,4267.62,4271.78,118.21000000000004,64.40499999999993
2022-04-25,4255.34,4299.02,4200.82,4296.12,98.20000000000073,67.06699999999996
2022-04-26,4278.14,4278.14,4175.04,4175.2,103.10000000000036,69.32399999999998
2022-04-27,4186.52,4240.71,4162.9,4183.96,77.8100000000004,70.83249999999998
2022-04-28,4222.58,4308.45,4188.63,4287.5,119.81999999999971,74.50099999999993
2022-04-29,4253.75,4269.68,4124.28,4131.93,145.40000000000055,78.13799999999996
2022-05-02,4130.61,4169.81,4062.51,4155.38,107.30000000000018,81.44649999999997
2022-05-03,4159.78,4200.1,4147.08,4175.48,53.02000000000044,81.883
2022-05-04,4181.18,4307.66,4148.91,4300.17,158.75,85.85650000000001
2022-05-05,4270.43,4270.43,4106.01,4146.87,164.42000000000007,91.38250000000002
2022-05-06,4128.17,4157.69,4067.91,4123.34,89.77999999999975,92.32850000000003
2022-05-09,4081.27,4081.27,3975.48,3991.24,105.78999999999996,95.32750000000006
2022-05-10,4035.18,4068.82,3958.17,4001.05,110.65000000000009,98.06150000000005
2022-05-11,3990.08,4049.09,3928.82,3935.18,120.26999999999998,99.59200000000006
2022-05-12,3903.95,3964.8,3858.87,3930.08,105.93000000000029,101.82750000000006
2022-05-13,3963.9,4038.88,3963.9,4023.89,74.98000000000002,102.09200000000007
2022-05-16,4013.02,4046.46,3983.99,4008.01,62.470000000000255,103.21500000000007
2022-05-17,4052.0,4090.72,4033.93,4088.85,56.789999999999964,102.0345000000001
2022-05-18,4051.98,4051.98,3911.91,3923.68,140.07000000000016,107.06150000000011
2022-05-19,3899.0,3945.96,3876.58,3900.79,69.38000000000011,104.10700000000016
2022-05-20,3927.76,3943.42,3810.32,3901.36,133.0999999999999,104.85150000000014
2022-05-23,3919.42,3981.88,3909.04,3973.75,72.84000000000015,103.58350000000011
2022-05-24,3942.94,3955.68,3875.13,3941.48,80.54999999999973,102.45600000000009
2022-05-25,3929.59,3999.33,3925.03,3978.73,74.29999999999973,102.28050000000005
2022-05-26,3984.6,4075.14,3984.6,4057.84,90.53999999999996,100.81650000000006
2022-05-27,4077.43,4158.49,4077.43,4158.24,81.05999999999995,97.59950000000003
2022-05-31,4151.09,4168.34,4104.88,4132.15,63.460000000000036,95.40750000000003
2022-06-01,4149.78,4166.54,4073.85,4101.23,92.69000000000005,97.391
2022-06-02,4095.41,4177.51,4074.37,4176.82,103.14000000000033,94.61050000000003
2022-06-03,4137.57,4142.67,4098.67,4108.54,44.0,88.58950000000002
2022-06-06,4134.72,4168.78,4109.18,4121.43,59.599999999999454,87.0805
2022-06-07,4096.47,4164.86,4080.19,4160.68,84.66999999999962,86.02449999999999
2022-06-08,4147.12,4160.14,4107.2,4115.77,52.94000000000051,83.13900000000001
2022-06-09,4101.65,4119.1,4017.17,4017.82,101.93000000000029,82.22200000000002
2022-06-10,3974.39,3974.39,3900.16,3900.86,74.23000000000002,80.63700000000001
2022-06-13,3838.15,3838.15,3734.3,3749.63,103.84999999999991,82.0805
2022-06-14,3763.52,3778.18,3705.68,3735.48,72.5,82.582
2022-06-15,3764.05,3837.56,3722.3,3789.99,115.25999999999976,85.50549999999998
2022-06-16,3728.18,3728.18,3639.77,3666.77,88.40999999999985,82.92249999999997
2022-06-17,3665.9,3707.71,3636.87,3674.84,70.84000000000015,82.99549999999996
2022-06-21,3715.31,3779.65,3715.31,3764.79,64.34000000000015,79.55749999999998
2022-06-22,3733.89,3801.79,3717.69,3759.89,84.09999999999991,80.12049999999996
2022-06-23,3774.71,3802.58,3743.52,3795.73,59.059999999999945,79.04599999999998
2022-06-24,3821.75,3913.65,3821.75,3911.74,91.90000000000009,79.926
2022-06-27,3920.76,3927.72,3889.66,3900.11,38.059999999999945,77.30199999999999
2022-06-28,3913.0,3945.86,3820.14,3821.55,125.72000000000025,79.53500000000001
2022-06-29,3825.09,3836.5,3799.02,3818.83,37.48000000000002,78.23600000000002
2022-06-30,3785.99,3818.99,3738.67,3785.38,80.31999999999971,77.61749999999999
2022-07-01,3781.0,3829.82,3752.1,3825.33,77.72000000000025,76.34649999999999
2022-07-05,3792.61,3832.19,3742.06,3831.39,90.13000000000011,78.65299999999999
2022-07-06,3831.98,3870.91,3809.37,3845.08,61.539999999999964,78.75000000000003
2022-07-07,3858.85,3910.63,3858.85,3902.62,51.7800000000002,77.10550000000005
2022-07-08,3888.26,3918.5,3869.34,3899.38,49.159999999999854,76.91650000000001
2022-07-11,3880.94,3880.94,3847.22,3854.43,33.720000000000255,73.50600000000001
2022-07-12,3851.95,3873.41,3802.36,3818.8,71.04999999999973,73.34700000000001
2022-07-13,3779.67,3829.44,3759.07,3801.78,70.36999999999989,71.673
2022-07-14,3763.99,3796.41,3721.56,3790.38,74.84999999999991,71.7905
2022-07-15,3818.0,3863.62,3817.18,3863.16,46.440000000000055,68.3495
2022-07-18,3883.79,3902.44,3818.63,3830.85,83.80999999999995,68.11950000000002
2022-07-19,3860.73,3939.81,3860.73,3936.69,79.07999999999993,68.53150000000001
2022-07-20,3935.32,3974.13,3922.03,3959.9,52.09999999999991,67.9195
2022-07-21,3955.47,3999.29,3927.64,3998.95,71.65000000000009,67.297
2022-07-22,3998.43,4012.44,3938.86,3961.63,73.57999999999993,68.023
2022-07-25,3965.72,3975.3,3943.46,3966.84,31.840000000000146,65.02000000000001
2022-07-26,3953.22,3953.22,3910.74,3921.05,42.48000000000002,65.24100000000001
2022-07-27,3951.43,4039.56,3951.43,4023.61,88.13000000000011,63.3615
2022-07-28,4026.13,4078.95,3992.97,4072.43,85.98000000000002,65.7865
2022-07-29,4087.33,4140.15,4079.22,4130.29,60.929999999999836,64.81700000000001
2022-08-01,4112.38,4144.95,4096.02,4118.63,48.92999999999938,63.37749999999996
2022-08-02,4104.21,4140.47,4079.81,4091.19,60.66000000000031,61.903999999999975
2022-08-03,4107.96,4167.66,4107.96,4155.17,59.69999999999982,61.81199999999997
2022-08-04,4154.85,4161.29,4135.42,4151.94,25.86999999999989,60.51649999999995
2022-08-05,4115.87,4151.58,4107.31,4145.19,44.26999999999953,60.271999999999935
2022-08-08,4155.93,4186.62,4128.97,4140.06,57.649999999999636,61.468499999999906
2022-08-09,4133.11,4137.3,4112.09,4122.47,25.210000000000036,59.17649999999992
2022-08-10,4181.02,4211.03,4177.26,4210.24,33.76999999999953,57.3464999999999
2022-08-11,4227.4,4257.91,4201.41,4207.27,56.5,56.4289999999999
2022-08-12,4225.02,4280.47,4219.78,4280.15,60.69000000000051,57.14149999999993
2022-08-15,4269.37,4301.79,4256.9,4297.14,44.89000000000033,55.195499999999946
2022-08-16,4290.46,4325.28,4277.77,4305.2,47.50999999999931,53.61699999999992
2022-08-17,4280.4,4302.18,4253.08,4274.04,49.100000000000364,53.46699999999994
2022-08-18,4273.13,4292.53,4261.98,4283.74,30.550000000000182,51.41199999999994
2022-08-19,4266.31,4266.31,4218.7,4228.48,47.61000000000058,50.11349999999997
2022-08-22,4195.08,4195.08,4129.86,4137.99,65.22000000000025,51.782499999999985
2022-08-23,4133.09,4159.77,4124.03,4128.73,35.74000000000069,51.44550000000002
2022-08-24,4126.55,4156.56,4119.97,4140.77,36.590000000000146,48.86850000000002
2022-08-25,4153.26,4200.54,4147.59,4199.12,52.94999999999982,47.217000000000006
2022-08-26,4198.74,4203.04,4057.66,4057.66,145.3800000000001,51.439500000000024
2022-08-29,4034.58,4062.99,4017.42,4030.61,45.56999999999971,51.27150000000004
2022-08-30,4041.25,4044.98,3965.21,3986.16,79.76999999999998,52.22700000000002
2022-08-31,4000.67,4015.37,3954.53,3955.0,60.83999999999969,52.28400000000001
2022-09-01,3936.73,3970.23,3903.65,3966.85,66.57999999999993,54.31950000000002
2022-09-02,3994.66,4018.43,3906.21,3924.26,112.2199999999998,57.71700000000003
2022-09-06,3930.89,3942.55,3886.75,3908.19,55.80000000000018,57.624500000000054
2022-09-07,3909.43,3987.89,3906.03,3979.87,81.85999999999967,60.457000000000036
2022-09-08,3959.94,4010.5,3944.81,4006.18,65.69000000000005,62.05300000000007
2022-09-09,4022.94,4076.81,4022.94,4067.36,53.86999999999989,61.92150000000006
2022-09-12,4083.67,4119.28,4083.67,4110.41,35.60999999999967,60.66750000000002
2022-09-13,4037.12,4037.12,3921.28,3932.69,115.83999999999969,64.21499999999999
2022-09-14,3940.73,3961.94,3912.18,3946.01,49.76000000000022,64.32750000000003
2022-09-15,3932.41,3959.14,3888.28,3901.35,70.85999999999967,65.4155
2022-09-16,3880.95,3880.95,3837.08,3873.33,43.86999999999989,66.08149999999998
2022-09-19,3849.91,3900.45,3838.5,3899.89,61.94999999999982,66.79849999999995
2022-09-20,3875.23,3876.01,3827.54,3855.93,48.470000000000255,65.96099999999994
2022-09-21,3871.4,3907.07,3789.49,3789.93,117.58000000000038,70.05299999999993
2022-09-22,3782.36,3790.9,3749.45,3757.99,41.45000000000027,70.29599999999994
2022-09-23,3727.14,3727.14,3647.47,3693.23,79.67000000000007,71.63199999999995
2022-09-26,3682.72,3715.67,3644.76,3655.04,70.90999999999985,67.90849999999993
2022-09-27,3686.44,3717.53,3623.29,3647.29,94.24000000000024,70.34199999999996
2022-09-28,3651.94,3736.74,3640.61,3719.04,96.12999999999965,71.15999999999994
2022-09-29,3687.01,3687.01,3610.4,3640.47,76.61000000000013,71.94849999999997
2022-09-30,3633.48,3671.44,3584.13,3585.62,87.30999999999995,72.98499999999997
2022-10-03,3609.78,3698.35,3604.93,3678.43,93.42000000000007,72.04499999999999
2022-10-04,3726.46,3791.92,3726.46,3790.93,65.46000000000004,72.52799999999998
2022-10-05,3753.25,3806.91,3722.66,3783.28,84.25,72.6475
2022-10-06,3771.97,3797.93,3739.22,3744.52,58.710000000000036,72.29849999999999
2022-10-07,3706.74,3706.74,3620.73,3639.66,86.00999999999976,73.90549999999999
2022-10-10,3647.51,3652.17,3588.1,3612.39,64.07000000000016,75.3285
2022-10-11,3595.86,3640.66,3568.45,3588.84,72.21000000000004,73.14700000000002
2022-10-12,3590.83,3608.34,3573.86,3577.03,34.48000000000002,72.38300000000001
2022-10-13,3520.37,3685.41,3491.58,3669.91,193.82999999999993,78.53150000000002
2022-10-14,3690.41,3712.0,3579.68,3583.07,132.32000000000016,82.95400000000004
