time;open;high;low;close;Volume;RSI;RSI-based MA
2022-08-03;13398.7;13595.07;13388.34;13587.56;2904459200;60.57062517194699;53.29825120216856
2022-08-04;13629.7;13792.88;13628.57;13662.68;2930165900;62.28550981140981;54.515480310512864
2022-08-05;13642.91;13693.34;13562.62;13573.93;3060981000;59.019567511556055;55.35041665413114
2022-08-08;13703.38;13745.59;13604.55;13687.69;2322513380;61.78558311830236;55.891031842721375
2022-08-09;13647.06;13674.6;13514.71;13534.97;4701554100;56.29246001156659;56.08018734167347
2022-08-10;13482.63;13715.56;13455.7;13700.93;2478300430;60.411477793444675;56.620966856852206
2022-08-11;13747.07;13763.26;13661.17;13694.51;2447463130;60.17522805661902;57.134078987094384
2022-08-12;13709.83;13813.05;13705.02;13795.85;2725895200;62.657695411103056;57.90327387766859
2022-08-15;13847.88;13857.98;13736;13816.61;1905285440;63.16425534318228;58.913829552308705
2022-08-16;13849.62;13947.85;13824.97;13910.12;2303608380;65.43850250120401;59.95854161522683
2022-08-17;13928.12;13930.57;13610.44;13626.71;2494213460;54.463270269887396;60.010401783787266
2022-08-18;13653.82;13775.66;13638.16;13697.41;2045375670;56.426589181785644;59.870383124683805
2022-08-19;13591.24;13660.34;13525.69;13544.52;3127724100;51.277825464976836;59.37245229409583
2022-08-22;13471.44;13510.29;13189.27;13230.57;3054837100;42.668112312879934;58.331192997133236
2022-08-23;13163.52;13298.26;13156.44;13194.23;2382220010;41.79337895937872;56.989961124806925
2022-08-24;13131.12;13238.61;13085.2;13220.06;1996042190;42.692682908148875;55.59047348885971
2022-08-25;13328.49;13364.55;13210.99;13271.96;1897650240;44.54659841959834;54.5566899822913
2022-08-26;13335.1;13375.02;12939.96;12971.47;3104820700;37.06934467490845;52.79124437919173
2022-08-29;12838.42;12942.46;12758.44;12892.99;2477035480;35.398169298160425;51.29879504251987
2022-08-30;12919.43;13154.15;12885.08;12961.14;2622134600;38.01158906833638;49.69880299072641
2022-08-31;13018.48;13020.54;12814.81;12834.96;3680864300;35.174326771094016;47.91302432747462
2022-09-01;12713.75;12743.05;12603.58;12630.23;2679883940;31.116034239296383;45.660048529488435
2022-09-02;12768.44;13051.57;12736.01;13050.27;3049043300;45.109071197773645;44.370392519102104
2022-09-05;12827.58;12827.58;12617.4;12760.78;2663975650;39.198956080291055;42.49613920332261
2022-09-06;12807.27;12927.79;12760.04;12871.44;2422281150;42.31046381874694;41.62808159966972
2022-09-07;12770.72;12953.99;12736.09;12915.97;2827225500;43.56209802341779;40.70918937407202
2022-09-08;12985.61;13008.82;12688.87;12904.32;2947042000;43.29743064563059;40.13916117269014
2022-09-09;12926.15;13121.13;12925.57;13088.21;2723654100;48.60537320254535;40.56325123623766
2022-09-12;13171.92;13441.54;13165.78;13402.27;3015911700;56.15436623695116;41.589036041778556
2022-09-13;13450.39;13564.83;13183.19;13188.95;3271821900;50.706362500349094;42.16144172693571
2022-09-14;13131.34;13192.82;12952.09;13028;2839113500;47.001202829079425;42.33677061332721
2022-09-15;13040.36;13111.38;12927.2;12956.66;2880072600;45.41707423793934;42.93303701068657
2022-09-16;12814.92;12815.33;12699.22;12741.26;6832466600;40.93132919864807;43.328262717864256
2022-09-19;12685.29;12866.7;12606.64;12803.24;2184818970;42.685494585776794;43.66211311196714
2022-09-20;12849.78;12936.57;12638.22;12670.83;2775147400;39.95560579157308;44.00363304200136
2022-09-21;12555.31;12771.78;12520.81;12767.15;2290264220;42.820354097380324;44.83965588900735
2022-09-22;12531.66;12781.56;12526.61;12531.63;2608381640;38.041071147797915;44.33479874258052
2022-09-23;12506.64;12521.25;12180.76;12284.19;3594885400;33.77581494806053;43.947431518849776
2022-09-26;12231.84;12368.49;12184;12227.92;2790462100;32.87315238647372;43.27333784511597
2022-09-27;12332.85;12414.09;12139.68;12139.68;2989606300;31.453563105491853;42.408442493835544
2022-09-28;12025.43;12198.37;11862.84;12183.28;3624531600;32.99329565182417;41.6724328514208
2022-09-29;12143.21;12147.31;11866.98;11975.55;3711092900;29.583647684424278;40.31373817155501
2022-09-30;12063.09;12137.77;11973.91;12114.36;3525486500;34.45792512864773;38.76399237810476
2022-10-03;11951.84;12227.87;11893.94;12209.48;2407463650;37.64326557170837;37.830914026059
2022-10-04;12360.72;12673.35;12358.98;12670.48;3427980600;50.260191328151436;38.06369891884986
2022-10-05;12611.07;12661.88;12455.36;12517.18;2520824050;46.86441339248456;38.16708028703165
2022-10-06;12593.41;12643.22;12421.89;12470.78;2297483620;45.854560328921714;38.51873965347977
2022-10-07;12414.78;12497.52;12272.59;12273;2349037930;41.72710542839573;38.45028328509541
2022-10-10;12175.52;12410.83;12174.63;12272.94;2688799200;41.72587838802375;38.57673132769903
2022-10-11;12168.66;12258.15;12097.68;12220.25;2599272320;40.5968760527951;38.417911467371525
2022-10-12;12207.97;12298.62;12104.62;12172.26;2556136740;39.547301148527104;38.52549932456646
2022-10-13;12114.23;12379.24;12000.43;12355.58;3351669800;45.3587598023166;39.35285252844189
2022-10-14;12549.02;12676.42;12395.99;12437.81;2951874600;47.783591392377616;40.417883886006464
2022-10-17;12467.54;12716.81;12398.05;12649.03;2220148230;53.49273848384128;41.99211069874571
