ticker,date_j0,close_j0,close_j1,return_close_j1_pct,return_lowmin_j1_pct,close_j2,return_close_j2_pct,return_lowmin_j2_pct,close_j3,return_close_j3_pct,return_lowmin_j3_pct,close_j4,return_close_j4_pct,return_lowmin_j4_pct,close_j5,return_close_j5_pct,return_lowmin_j5_pct
CUK,2023-08-04,15.52,16.33,5.2191,0.1289,16.31,5.0902,0.1289,15.73,1.3531,0.1289,15.79,1.7397,0.1289,15.23,-1.8686,-2.3196
CUK,2023-08-16,14.65,14.3,-2.3891,-2.6621,14.35,-2.0478,-5.0512,14.26,-2.6621,-5.0512,14.2,-3.0717,-5.0512,14.81,1.0922,-5.0512
CUK,2023-08-22,14.2,14.81,4.2958,-0.7746,14.2,0.0,-0.7746,14.3,0.7042,-0.9859,14.25,0.3521,-0.9859,14.52,2.2535,-1.6197
CUK,2023-09-13,13.41,14.11,5.22,1.7151,13.74,2.4609,1.7151,13.57,1.1931,0.8203,13.63,1.6406,0.8203,13.23,-1.3423,-1.3423
CUK,2023-09-29,12.2,12.24,0.3279,-2.2131,11.32,-7.2131,-7.377,11.7,-4.0984,-8.0328,11.9,-2.459,-8.0328,11.83,-3.0328,-8.0328
CUK,2023-10-11,11.37,11.34,-0.2639,-2.4626,11.0,-3.2542,-4.0457,11.11,-2.2867,-4.0457,11.23,-1.2313,-4.0457,10.56,-7.124,-7.3879
CUK,2023-12-20,16.48,17.5,6.1893,-1.8204,17.2,4.3689,-1.8204,17.0,3.1553,-1.8204,16.84,2.1845,-1.8204,16.95,2.8519,-1.8204
CUK,2024-01-22,15.2,14.83,-2.4342,-2.7632,14.64,-3.6842,-3.6842,14.92,-1.8421,-3.6842,14.35,-5.5921,-6.3158,15.04,-1.0526,-6.3158
CUK,2024-01-24,14.64,14.92,1.9126,0.4781,14.35,-1.9809,-2.7322,15.04,2.7322,-2.7322,15.12,3.2787,-2.7322,15.26,4.235,-2.7322
CUK,2024-03-07,14.24,14.95,4.986,-0.7022,14.7,3.2303,-0.7022,14.68,3.0899,-0.7022,15.19,6.6713,-0.7022,14.7,3.2303,-0.7022
CUK,2024-05-07,12.94,13.0,0.4637,-1.0819,13.31,2.8594,-1.0819,13.15,1.6229,-1.0819,13.26,2.473,-1.0819,13.26,2.473,-1.0819
CUK,2025-08-05,26.77,26.64,-0.4856,-0.4856,26.78,0.0374,-1.6436,26.28,-1.8304,-2.0172,26.18,-2.204,-2.6522,27.32,2.0545,-2.6522
CUK,2025-08-19,27.17,26.95,-0.8097,-2.7972,26.95,-0.8097,-2.7972,28.7,5.6312,-2.7972,28.71,5.668,-2.7972,29.06,6.9562,-2.7972
CUK,2025-09-29,26.59,26.35,-0.9026,-1.73,26.11,-1.8052,-2.5197,26.36,-0.865,-2.5197,26.34,-0.9402,-2.5197,26.68,0.3385,-2.971
CUK,2025-11-13,23.86,23.76,-0.4191,-3.1014,23.14,-3.0176,-3.8139,23.51,-1.4669,-3.8139,23.92,0.2515,-3.8139,23.06,-3.3529,-3.8139
CUK,2025-11-24,22.91,23.6,3.0118,-1.2222,23.48,2.488,-1.2222,23.83,4.0157,-1.2222,23.73,3.5792,-1.2222,23.76,3.7102,-1.2222
CUK,2026-03-18,24.05,25.09,4.3243,-0.9563,24.11,0.2495,-0.9563,25.29,5.1559,-2.6611,25.89,7.6507,-2.6611,25.68,6.7775,-2.6611
CVNA,2021-05-12,227.3,224.0,-1.4518,-1.7554,237.54,4.5051,-1.7554,227.3,0.0,-2.3317,227.15,-0.066,-2.3317,228.15,0.374,-3.4756
CVNA,2021-06-24,303.76,300.0,-1.2378,-1.8666,305.47,0.5629,-1.8962,301.72,-0.6716,-2.3538,301.82,-0.6387,-2.3538,307.79,1.3267,-2.3538
CVNA,2021-09-02,320.5,328.94,2.6334,-1.2917,330.99,3.273,-1.2917,328.9,2.6209,-1.2917,328.81,2.5928,-1.2917,329.5,2.8081,-1.2917
CVNA,2021-11-22,284.69,282.01,-0.9414,-3.0243,290.2,1.9354,-3.0243,291.11,2.2551,-3.0243,291.97,2.5572,-3.0243,280.0,-1.6474,-3.0243
CVNA,2021-11-30,280.0,263.17,-6.0107,-6.0107,256.66,-8.3357,-8.3357,261.2,-6.7143,-12.3607,263.12,-6.0286,-12.3607,263.9,-5.75,-12.3607
CVNA,2022-01-04,220.94,198.5,-10.1566,-11.1342,195.0,-11.7407,-16.5475,184.9,-16.3121,-16.5475,180.72,-18.204,-22.2368,185.75,-15.9274,-22.2368
CVNA,2022-01-12,176.98,163.0,-7.8992,-9.5491,156.39,-11.6341,-16.5612,163.99,-7.3398,-16.5612,158.0,-10.7244,-16.5612,155.0,-12.4195,-16.5612
CVNA,2022-03-11,113.5,106.46,-6.2026,-7.9031,120.02,5.7445,-8.3436,129.45,14.0529,-8.3436,134.4,18.4141,-8.3436,142.25,25.3304,-8.3436
CVNA,2022-03-25,128.49,129.5,0.7861,-6.911,138.01,7.4091,-6.911,126.99,-1.1674,-6.911,119.68,-6.8566,-7.8138,119.0,-7.3858,-9.1602
CVNA,2022-04-20,96.1,84.0,-12.5911,-17.5026,83.65,-12.9553,-17.5026,81.21,-15.4943,-21.6025,70.95,-26.1707,-27.9917,66.2,-31.1134,-34.0687
CVNA,2022-06-09,23.25,22.4,-3.6559,-7.0538,20.75,-10.7527,-14.8387,21.44,-7.7849,-14.8387,24.85,6.8817,-14.8387,21.57,-7.2258,-14.8387
CVNA,2022-07-13,20.89,20.6,-1.3882,-6.8933,21.17,1.3404,-6.8933,22.34,6.9411,-6.8933,23.04,10.292,-6.8933,27.09,29.6793,-6.8933
CVNA,2022-10-31,13.7,15.14,10.5109,1.8248,13.64,-0.438,-2.6277,12.84,-6.2774,-7.0073,8.95,-34.6715,-38.9051,7.41,-45.9124,-51.2409
CVNA,2023-01-18,7.04,6.54,-7.1023,-14.2045,6.3,-10.5114,-14.2045,7.18,1.9886,-14.2045,6.6,-6.25,-14.2045,6.65,-5.5398,-14.2045
CVNA,2023-08-22,38.11,40.84,7.1635,-1.5219,37.65,-1.207,-3.4374,41.1,7.8457,-3.4374,45.11,18.3679,-3.4374,47.33,24.1931,-3.4374
CVNA,2023-08-24,37.65,41.1,9.1633,-1.6733,45.11,19.8141,-1.6733,47.33,25.7105,-1.6733,49.84,32.3772,-1.6733,50.14,33.174,-1.6733
CVNA,2023-12-22,54.51,53.8,-1.3025,-4.3845,54.15,-0.6604,-4.3845,55.05,0.9906,-4.3845,52.7,-3.3205,-4.3845,48.85,-10.3834,-11.741
CVNA,2024-03-14,76.39,79.5,4.0712,-2.5789,80.7,5.6421,-2.5789,78.8,3.1549,-2.5789,87.48,14.5176,-2.5789,87.95,15.1329,-2.5789
CVNA,2024-04-10,80.01,80.21,0.25,-3.862,74.65,-6.6992,-7.1866,69.83,-12.7234,-13.6108,70.92,-11.3611,-14.5607,69.5,-13.1359,-15.0731
CVNA,2024-05-23,109.55,109.4,-0.1369,-0.8946,104.3,-4.7923,-5.696,104.6,-4.5185,-7.7225,102.3,-6.618,-7.7225,100.2,-8.5349,-10.4792
CVNA,2024-05-30,102.3,100.2,-2.0528,-4.1349,99.6,-2.6393,-4.6432,101.35,-0.9286,-4.9169,103.18,0.8602,-4.9169,105.24,2.8739,-4.9169
CVNA,2024-08-22,153.16,159.77,4.3157,-1.0708,157.89,3.0883,-1.0708,158.45,3.4539,-1.0708,152.01,-0.7508,-1.0708,150.2,-1.9326,-2.7161
CVNA,2024-09-03,144.5,144.58,0.0554,-1.2457,141.25,-2.2491,-3.7093,132.51,-8.2976,-8.5675,135.99,-5.8893,-8.5675,130.2,-9.8962,-13.917
CVNA,2024-09-05,141.25,132.51,-6.1876,-6.4637,135.99,-3.7239,-6.4637,130.2,-7.823,-11.9363,134.5,-4.7788,-11.9363,141.04,-0.1487,-11.9363
CVNA,2024-10-14,189.61,192.24,1.3871,-0.4958,193.27,1.9303,-0.4958,191.7,1.1023,-0.4958,191.31,0.8966,-0.6962,191.49,0.9915,-0.6962
CVNA,2024-10-17,191.7,191.31,-0.2034,-1.7788,191.49,-0.1095,-1.7788,197.16,2.8482,-1.7788,197.78,3.1716,-1.7788,200.1,4.3818,-1.7788
CVNA,2024-12-02,255.2,255.02,-0.0705,-1.6418,259.29,1.6027,-1.6418,255.5,0.1176,-1.6418,250.5,-1.8417,-3.3386,244.1,-4.3495,-4.4475
CVNA,2024-12-27,215.0,210.0,-2.3256,-4.9767,203.35,-5.4186,-7.4186,187.38,-12.8465,-15.3488,178.85,-16.814,-18.4093,188.9,-12.1395,-18.4093
CVNA,2025-01-30,244.3,246.64,0.9578,0.7573,253.88,3.9214,-3.6635,257.0,5.1985,-3.6635,256.07,4.8178,-3.6635,263.09,7.6914,-3.6635
CVNA,2025-09-10,364.51,354.45,-2.7599,-3.2592,360.55,-1.0864,-4.2358,365.03,0.1427,-4.2358,363.33,-0.3237,-4.2358,381.23,4.587,-4.2358
CVNA,2025-09-23,379.1,376.0,-0.8177,-2.7565,371.5,-2.0047,-6.3572,368.1,-2.9016,-6.3572,391.49,3.2683,-6.3572,377.0,-0.5539,-6.3572
CVNA,2025-10-08,362.0,360.03,-0.5442,-3.9227,328.0,-9.3923,-11.6022,337.5,-6.768,-11.6022,347.0,-4.1436,-11.6022,358.5,-0.9669,-11.6022
CVNA,2025-10-29,321.79,309.5,-3.8193,-6.3799,307.0,-4.5962,-7.3682,330.25,2.629,-7.3682,307.5,-4.4408,-7.3682,311.5,-3.1977,-7.3682
CVNA,2025-12-12,457.1,446.44,-2.3321,-2.6471,456.64,-0.1006,-2.8331,450.01,-1.5511,-2.8331,465.69,1.8792,-3.1612,451.6,-1.2032,-3.1612
CVNA,2026-01-16,444.0,443.31,-0.1554,-3.8243,457.0,2.9279,-3.8243,478.28,7.7207,-3.8243,472.3,6.3739,-3.8243,473.48,6.6396,-3.8243
CVNA,2026-01-28,412.01,432.26,4.9149,-0.699,400.49,-2.796,-3.7378,407.95,-0.9854,-5.3906,408.9,-0.7548,-5.3906,391.0,-5.0994,-11.0386
CVNA,2026-02-10,391.31,364.33,-6.8948,-11.5228,343.67,-12.1745,-15.9567,343.5,-12.2179,-15.9567,351.08,-10.2809,-15.9567,307.66,-21.3769,-30.6688
CVNA,2026-02-27,333.05,323.4,-2.8975,-4.7831,318.01,-4.5158,-10.1336,317.8,-4.5789,-10.1336,331.75,-0.3903,-10.1336,317.23,-4.75,-10.1336
CVNA,2026-03-18,291.0,294.54,1.2165,-5.3643,284.62,-2.1924,-5.3643,300.3,3.1959,-5.8419,304.5,4.6392,-5.8419,307.5,5.6701,-5.8419
DAN,2021-06-02,26.97,28.04,3.9674,-0.5933,27.9,3.4483,-0.5933,27.17,0.7416,-0.5933,27.34,1.3719,-1.5573,26.65,-1.1865,-2.0022
DAN,2021-08-02,23.59,23.61,0.0848,-2.1619,22.98,-2.5858,-2.6282,23.5,-0.3815,-2.6282,23.78,0.8054,-2.6282,23.66,0.2967,-2.6282
DAN,2021-12-16,21.66,21.91,1.1542,-2.3084,21.05,-2.8163,-5.1708,21.88,1.0157,-5.1708,22.15,2.2622,-5.1708,22.5,3.8781,-5.1708
DAN,2022-08-26,16.29,16.16,-0.798,-1.2277,15.77,-3.1921,-3.5605,15.47,-5.0338,-5.0952,15.0,-7.919,-8.9012,14.97,-8.1031,-9.7606
DAN,2022-12-28,14.72,15.28,3.8043,0.9511,15.13,2.7853,0.9511,15.25,3.6005,0.9511,15.86,7.7446,0.9511,16.31,10.8016,0.9511
DAN,2023-01-18,17.16,16.55,-3.5548,-5.1282,16.94,-1.2821,-5.1282,17.12,-0.2331,-5.1282,16.92,-1.3986,-5.1282,17.18,0.1166,-5.1282
DAN,2023-02-09,18.56,18.03,-2.8556,-3.8793,18.45,-0.5927,-3.8793,18.54,-0.1078,-3.8793,18.79,1.2392,-3.8793,18.75,1.0237,-3.8793
DAN,2023-05-19,13.49,14.0,3.7806,-0.0741,13.78,2.1497,-0.0741,13.43,-0.4448,-2.7428,13.0,-3.6323,-4.8184,13.32,-1.2602,-4.8184
DAN,2023-05-30,13.09,12.87,-1.6807,-3.6669,12.92,-1.2987,-3.6669,14.29,9.1673,-3.6669,13.67,4.4309,-3.6669,14.04,7.2574,-3.6669
DAN,2023-07-21,18.44,18.75,1.6811,0.2169,18.7,1.41,0.2169,18.33,-0.5965,-0.5965,18.3,-0.7592,-0.7592,19.04,3.2538,-0.7592
DAN,2023-10-27,12.62,11.69,-7.3693,-7.7655,11.48,-9.0333,-9.5087,11.27,-10.6973,-12.1236,11.56,-8.3994,-12.1236,12.33,-2.2979,-12.1236
DAN,2024-03-08,12.18,12.11,-0.5747,-0.821,12.25,0.5747,-1.5599,11.94,-1.9704,-2.1346,11.98,-1.642,-6.2397,11.62,-4.5977,-6.2397
DAN,2024-03-26,12.26,12.74,3.9152,0.4078,12.7,3.5889,0.4078,12.64,3.0995,0.4078,12.39,1.0604,0.3263,12.45,1.5498,0.1631
DAN,2024-04-10,12.33,12.44,0.8921,-1.4599,12.01,-2.5953,-2.6764,11.92,-3.3252,-4.0552,11.87,-3.7307,-5.6772,11.88,-3.6496,-5.6772
DAN,2024-04-30,12.43,13.26,6.6774,0.0,13.3,6.9992,0.0,13.31,7.0796,0.0,13.37,7.5623,0.0,13.39,7.7233,0.0
DAN,2024-07-29,11.86,11.65,-1.7707,-1.7707,12.71,7.1669,-1.7707,12.12,2.1922,-1.7707,11.23,-5.312,-6.8297,10.83,-8.6847,-13.6594
DAN,2025-02-27,15.0,14.87,-0.8667,-1.8,14.17,-5.5333,-6.9333,13.96,-6.9333,-10.4,14.43,-3.8,-10.4,14.28,-4.8,-10.4
DAN,2025-03-07,14.05,13.52,-3.7722,-5.4804,13.91,-0.9964,-6.0498,14.1,0.3559,-6.0498,13.61,-3.1317,-6.0498,14.37,2.2776,-6.0498
DAN,2025-06-12,17.38,17.01,-2.1289,-2.1864,17.5,0.6904,-2.1864,17.58,1.1507,-2.1864,17.36,-0.1151,-2.1864,17.24,-0.8055,-3.0495
DAN,2025-09-19,20.41,19.8,-2.9887,-2.9887,20.01,-1.9598,-2.9887,19.83,-2.8417,-3.4787,19.9,-2.4988,-4.8016,20.04,-1.8128,-4.8016
DAN,2025-10-03,19.93,19.5,-2.1576,-2.1576,18.63,-6.5228,-6.7235,18.59,-6.7235,-6.8741,18.19,-8.7306,-10.9885,18.13,-9.0316,-10.9885
DAN,2025-10-17,18.89,19.85,5.0821,0.8999,19.85,5.0821,-1.7999,19.67,4.1292,-1.7999,19.85,5.0821,-1.7999,19.88,5.2409,-1.7999
DAN,2026-03-18,32.28,31.88,-1.2392,-3.8104,31.41,-2.6952,-3.9343,32.68,1.2392,-3.9343,33.86,4.8947,-3.9343,33.66,4.2751,-3.9343
DAVE,2022-01-07,195.2,160.0,-18.0328,-24.2623,156.8,-19.6721,-24.2623,171.2,-12.2951,-24.2623,201.92,3.4426,-24.2623,192.0,-1.6393,-24.2623
DAVE,2022-02-09,335.68,329.6,-1.8112,-3.8132,298.24,-11.1535,-12.3928,184.0,-45.1859,-45.1859,187.2,-44.2326,-45.6625,177.6,-47.0925,-48.999
DAVE,2022-06-03,64.96,47.68,-26.601,-30.5419,44.8,-31.0345,-33.4975,45.76,-29.5567,-35.9606,40.32,-37.931,-38.9163,31.68,-51.2315,-57.1429
DAVE,2022-07-07,22.1408,21.44,-3.1652,-10.1604,18.592,-16.0283,-24.0642,17.92,-19.0634,-24.0642,18.08,-18.3408,-24.0642,18.5952,-16.0139,-24.0642
DAVE,2022-08-08,22.24,22.144,-0.4317,-2.1583,24.32,9.3525,-2.1583,22.048,-0.8633,-8.446,21.1232,-5.0216,-13.6691,19.68,-11.5108,-15.1079
DAVE,2022-09-13,15.04,15.84,5.3191,0.0,16.0,6.383,0.0,15.808,5.1064,0.0,14.7712,-1.7872,-5.5106,14.976,-0.4255,-5.5319
DAVE,2023-01-05,9.408,7.8,-17.0918,-18.1548,7.82,-16.8793,-20.2806,7.75,-17.6233,-20.2806,8.1,-13.9031,-20.2806,8.7,-7.5255,-20.2806
DAVE,2023-03-06,7.71,7.61,-1.297,-6.096,7.5,-2.7237,-6.096,7.31,-5.1881,-6.4851,6.94,-9.987,-11.284,7.1,-7.9118,-14.5266
DAVE,2023-09-14,6.15,6.13,-0.3252,-1.626,6.07,-1.3008,-3.7398,6.1,-0.813,-3.7398,6.13,-0.3252,-4.7154,6.52,6.0163,-4.7154
DAVE,2023-10-18,5.2,5.7,9.6154,-0.7692,5.1,-1.9231,-2.6923,5.06,-2.6923,-2.6923,5.18,-0.3846,-2.6923,5.09,-2.1154,-2.6923
DAVE,2023-12-21,8.15,8.34,2.3313,-1.227,8.21,0.7362,-1.227,8.5,4.2945,-1.227,8.68,6.5031,-1.227,8.38,2.8221,-3.1902
DAVE,2024-05-10,49.09,50.0,1.8537,-1.813,49.1,0.0204,-2.1797,49.7,1.2426,-2.1797,49.95,1.7519,-4.6242,49.3,0.4278,-4.6242
DAVE,2024-08-06,31.23,32.96,5.5395,-3.3942,31.0,-0.7365,-3.3942,31.59,1.1527,-3.3942,30.61,-1.9853,-3.3942,34.8,11.4313,-3.3942
DAVE,2024-12-02,92.13,89.64,-2.7027,-4.4828,88.0,-4.4828,-12.9165,88.46,-3.9835,-12.9165,92.87,0.8032,-12.9165,84.28,-8.5206,-12.9165
DAVE,2025-01-07,85.77,85.0,-0.8977,-3.8125,85.0,-0.8977,-9.712,80.0,-6.7273,-13.4313,81.55,-4.9201,-13.4313,86.79,1.1892,-13.4313
DAVE,2025-02-27,96.1,101.5,5.6191,-3.538,99.98,4.0375,-3.871,90.77,-5.5463,-14.1415,91.38,-4.9116,-14.1415,84.25,-12.3309,-14.1415
DAVE,2025-03-06,84.25,83.36,-1.0564,-8.2493,78.5,-6.8249,-8.2493,81.82,-2.8843,-8.2493,86.28,2.4095,-8.2493,80.21,-4.7953,-8.2493
DAVE,2025-04-02,81.05,83.86,3.467,-4.4664,70.8,-12.6465,-17.8162,79.0,-2.5293,-19.235,71.51,-11.7705,-19.235,89.0,9.8088,-19.235
DAVE,2025-05-29,207.32,205.76,-0.7525,-5.9425,207.57,0.1206,-5.9425,210.32,1.447,-5.9425,207.05,-0.1302,-5.9425,209.17,0.8923,-5.9425
DAVE,2025-07-15,202.95,191.2,-5.7896,-9.9483,205.88,1.4437,-9.9483,218.1,7.4649,-9.9483,196.01,-3.4196,-9.9483,194.75,-4.0404,-9.9483
DAVE,2025-07-21,196.01,194.75,-0.6428,-3.5763,209.21,6.7344,-3.5763,208.99,6.6221,-3.5763,210.61,7.4486,-3.5763,213.13,8.7342,-3.5763
DAVE,2025-08-06,200.57,190.27,-5.1354,-6.5563,184.9,-7.8127,-9.2387,186.76,-6.8854,-10.4801,183.96,-8.2814,-12.1155,201.4,0.4138,-12.1155
DAVE,2025-11-20,183.0,194.0,6.0109,-4.3716,203.79,11.3607,-4.3716,210.0,14.7541,-4.3716,213.13,16.4645,-4.3716,218.9,19.6175,-4.3716
DAVE,2026-01-27,175.72,174.6,-0.6374,-0.6943,171.4,-2.4585,-3.8243,163.69,-6.8461,-7.5176,174.73,-0.5634,-8.8152,170.99,-2.6918,-8.8152
DFTX,2022-09-13,7.96,8.06,1.2563,-0.8794,7.38,-7.2864,-7.2864,7.31,-8.1658,-9.6734,7.27,-8.6683,-11.1809,7.05,-11.4322,-12.0603
DFTX,2022-09-15,7.38,7.31,-0.9485,-2.5745,7.27,-1.4905,-4.2005,7.05,-4.4715,-5.1491,6.37,-13.6856,-15.3117,6.2,-15.9892,-21.4092
DFTX,2022-10-13,2.84,2.88,1.4085,-3.169,2.88,1.4085,-3.169,3.14,10.5634,-3.169,2.83,-0.3521,-3.169,2.85,0.3521,-3.169
DFTX,2023-01-09,2.62,2.77,5.7252,1.5267,2.92,11.4504,1.5267,3.15,20.229,1.5267,3.36,28.2443,1.5267,3.55,35.4962,1.5267
DFTX,2023-01-18,3.14,3.3,5.0955,0.9554,3.42,8.9172,0.9554,3.51,11.7834,0.9554,3.37,7.3248,0.9554,3.42,8.9172,0.9554
DFTX,2023-03-27,2.84,2.82,-0.7042,-0.7042,3.0,5.6338,-0.7042,3.01,5.9859,-0.7042,3.14,10.5634,-0.7042,3.03,6.6901,-0.7042
DFTX,2023-06-02,3.47,3.52,1.4409,0.2882,3.58,3.17,0.2882,3.6,3.7464,-0.2882,3.84,10.6628,-0.2882,3.68,6.0519,-0.2882
DFTX,2023-07-24,4.43,4.4,-0.6772,-1.3544,4.26,-3.8375,-3.8375,4.1,-7.4492,-7.6749,4.34,-2.0316,-7.6749,4.9,10.6095,-7.6749
DFTX,2024-05-06,9.3,9.6,3.2258,-1.0753,9.54,2.5806,-2.1505,9.0,-3.2258,-14.5161,9.3,0.0,-14.5161,8.56,-7.957,-14.5161
DFTX,2024-06-27,7.05,7.4,4.9645,-2.695,7.11,0.8511,-2.695,6.95,-1.4184,-2.695,7.14,1.2766,-2.695,7.04,-0.1418,-2.695
DFTX,2024-07-05,7.04,6.92,-1.7045,-3.4091,7.1,0.8523,-4.6875,6.91,-1.8466,-4.6875,7.58,7.6705,-4.6875,7.53,6.9602,-4.6875
DFTX,2024-07-29,8.96,8.54,-4.6875,-5.5804,9.39,4.7991,-5.5804,8.41,-6.1384,-8.9286,8.02,-10.4911,-12.1652,7.41,-17.2991,-20.9821
DFTX,2024-12-12,7.01,7.15,1.9971,-1.5692,7.47,6.5621,-1.5692,7.45,6.2767,-1.5692,7.37,5.1355,-1.5692,7.02,0.1427,-1.9971
DFTX,2025-03-10,6.32,6.29,-0.4747,-5.6962,6.59,4.2722,-5.6962,6.35,0.4747,-5.6962,6.47,2.3734,-5.6962,6.52,3.1646,-5.6962
DFTX,2025-03-18,6.4,6.7,4.6875,-0.625,6.6,3.125,-0.625,6.72,5.0,-0.625,6.99,9.2187,-0.625,6.9,7.8125,-0.625
DFTX,2025-06-11,7.48,7.29,-2.5401,-3.877,7.15,-4.4118,-6.9519,7.1,-5.0802,-6.9519,6.7,-10.4278,-10.8289,7.11,-4.9465,-11.2299
DFTX,2025-09-19,9.21,9.52,3.3659,-4.7774,9.96,8.1433,-4.7774,9.82,6.6232,-4.7774,9.78,6.1889,-4.7774,10.64,15.5266,-4.7774
DFTX,2025-12-30,12.9,13.39,3.7984,0.0,13.74,6.5116,0.0,13.59,5.3488,0.0,13.6,5.4264,0.0,13.85,7.3643,0.0
DFTX,2026-03-27,17.88,17.18,-3.915,-4.1946,18.9,5.7047,-4.1946,20.6,15.2125,-4.1946,20.78,16.2192,-4.1946,20.34,13.7584,-4.1946
DHC,2021-05-25,3.59,3.64,1.3928,-1.3928,3.65,1.6713,-1.3928,3.63,1.1142,-1.3928,3.76,4.7354,-1.3928,3.79,5.571,-1.3928
DHC,2021-07-16,4.05,3.7,-8.642,-9.6296,4.04,-0.2469,-9.6296,4.12,1.7284,-9.6296,3.87,-4.4444,-9.6296,3.94,-2.716,-9.6296
DHC,2021-09-17,3.39,3.39,0.0,-2.9499,3.47,2.3599,-2.9499,3.54,4.4248,-2.9499,3.59,5.8997,-2.9499,3.48,2.6549,-2.9499
DHC,2022-05-18,2.23,2.12,-4.9327,-5.3812,2.1,-5.8296,-9.417,2.13,-4.4843,-9.417,2.03,-8.9686,-9.417,2.29,2.6906,-9.417
DHC,2023-01-23,0.7,0.7268,3.8286,3.7143,0.73,4.2857,0.1571,0.732,4.5714,0.1571,0.74,5.7143,0.1571,0.7999,14.2714,0.1571
DHC,2023-05-01,0.87,0.85,-2.2989,-5.9655,0.83,-4.5977,-5.9655,0.8565,-1.5517,-8.046,0.896,2.9885,-8.046,0.9199,5.7356,-8.046
DHC,2023-07-20,2.63,2.52,-4.1825,-7.9848,2.44,-7.2243,-7.9848,2.4,-8.7452,-10.6464,2.35,-10.6464,-12.5475,2.21,-15.9696,-19.962
DHC,2023-08-31,2.715,2.92,7.5506,-3.6832,2.58,-4.9724,-8.2873,2.45,-9.7606,-11.9705,2.35,-13.4438,-14.9171,2.34,-13.8122,-16.0221
DHC,2024-08-28,3.51,3.58,1.9943,-1.4245,3.48,-0.8547,-3.2764,3.36,-4.2735,-4.8433,3.29,-6.2678,-6.9801,3.26,-7.1225,-7.6923
DHC,2024-11-12,2.58,2.56,-0.7752,-3.2946,2.65,2.7132,-4.6512,2.52,-2.3256,-4.6512,2.53,-1.938,-5.4264,2.58,0.0,-5.4264
DHC,2024-12-18,2.28,2.29,0.4386,-0.2193,2.28,0.0,-2.193,2.21,-3.0702,-3.5088,2.2086,-3.1316,-5.0439,2.22,-2.6316,-5.0439
DHC,2025-04-23,2.26,2.34,3.5398,-1.3274,2.19,-3.0973,-3.0973,2.271,0.4867,-3.0973,2.29,1.3274,-3.0973,2.26,0.0,-3.0973
DHC,2025-05-30,3.13,3.14,0.3195,-1.9169,3.22,2.8754,-1.9169,3.22,2.8754,-1.9169,3.28,4.7923,-1.9169,3.38,7.9872,-1.9169
DHC,2026-04-21,7.14,7.08,-0.8403,-2.6611,7.46,4.4818,-3.0812,7.46,4.4818,-3.0812,,,,,,
DJT,2022-01-04,51.66,50.2,-2.8262,-3.194,58.6,13.434,-12.5048,53.71,3.9683,-12.5048,55.25,6.9493,-12.5048,62.59,21.1576,-12.5048
DJT,2022-04-20,45.86,39.02,-14.915,-17.8369,41.22,-10.1177,-17.8369,36.7,-19.9738,-27.4967,40.25,-12.2329,-27.4967,46.44,1.2647,-27.4967
DJT,2022-04-25,36.7,40.25,9.673,-2.4251,46.44,26.5395,-2.4251,55.3,50.6812,-2.4251,51.4,40.0545,-2.4251,48.28,31.5531,-2.4251
DJT,2022-06-27,25.27,24.69,-2.2952,-4.5904,22.7,-10.1702,-11.6343,24.39,-3.4824,-14.1274,24.1,-4.63,-14.1274,24.0,-5.0257,-14.1274
DJT,2022-10-04,17.15,17.38,1.3411,-1.3994,17.5,2.0408,-1.3994,17.09,-0.3499,-1.691,16.02,-6.5889,-6.7055,16.27,-5.1312,-9.0379
DJT,2022-12-05,21.95,21.35,-2.7335,-4.0547,21.7,-1.139,-5.2392,21.84,-0.5011,-5.2392,21.3,-2.9613,-5.2392,21.19,-3.4624,-5.2392
DJT,2023-05-17,13.27,13.2,-0.5275,-1.055,13.3,0.2261,-1.055,13.35,0.6029,-1.055,13.62,2.6375,-1.055,13.49,1.6579,-1.055
DJT,2023-10-12,15.49,15.33,-1.0329,-1.2912,15.42,-0.4519,-1.2912,15.04,-2.9051,-2.9051,15.1,-2.5178,-3.5507,14.95,-3.4861,-4.4545
DJT,2024-08-07,25.78,26.38,2.3274,-2.6377,26.19,1.5904,-2.6377,25.23,-2.1334,-6.1288,23.95,-7.0985,-9.969,23.89,-7.3313,-9.969
DJT,2025-03-03,23.34,22.63,-3.042,-7.8835,22.65,-2.9563,-7.8835,21.69,-7.0694,-7.8835,22.49,-3.6418,-7.8835,19.15,-17.952,-17.952
DJT,2025-05-27,23.6,22.16,-6.1017,-9.2797,20.73,-12.161,-12.839,21.32,-9.661,-15.678,21.49,-8.9407,-15.678,21.94,-7.0339,-15.678
DJT,2025-06-20,17.9,18.35,2.514,-3.2402,18.25,1.9553,-3.2402,17.9,0.0,-3.2402,17.84,-0.3352,-3.5754,17.41,-2.7374,-4.0782
DJT,2025-07-18,18.69,19.65,5.1364,-0.1605,19.95,6.7416,-0.1605,19.51,4.3874,-0.1605,19.13,2.3542,-0.1605,19.12,2.3007,-0.1605
DJT,2025-08-29,17.56,17.08,-2.7335,-5.1253,16.98,-3.303,-5.1253,16.81,-4.2711,-5.1253,16.67,-5.0683,-6.492,16.89,-3.8155,-6.492
